DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"057848",16131,769,4.8,4257,26.4,4524,28,0,0,9893,61.3,819,5.1,8132,50.4,50,0.3,4247,26.3,6238,38.7,18,0.1,7979,49.5,774,4.8,513,3.2,1801,11.2,2125,13.2
"057849",318,0,0,22,6.9,256,80.5,0,0,292,91.8,11,3.5,53,16.7,0,0,23,7.2,26,8.2,0,0,227,71.4,24,7.5,5,1.6,0,0,4,1.3
"057850",289,3,1,58,20.1,32,11.1,0,0,176,60.9,54,18.7,156,54,3,1,59,20.4,113,39.1,1,0.3,161,55.7,19,6.6,13,4.5,31,10.7,81,28
"057903",25230,2902,11.5,7692,30.5,4139,16.4,362,1.3,16178,64.1,1906,7.6,14128,56,83,0.3,7401,29.3,9052,35.9,16,0.1,13445,53.3,2802,11.1,702,2.8,5549,22,3260,12.9
"057904",7860,100,1.3,574,7.3,5229,66.5,222,2.6,4972,63.3,389,4.9,1877,23.9,18,0.2,549,7,2888,36.7,14,0.2,3549,45.2,674,8.6,255,3.2,2156,27.4,367,4.7
"057905",156726,2131,1.4,65770,42,35330,22.5,1843,1.1,135839,86.7,21826,13.9,109156,69.6,490,0.3,69302,44.2,20887,13.3,96,0.1,99038,63.2,12795,8.2,1134,0.7,36631,23.4,8389,5.4
"057906",9650,27,0.3,626,6.5,7346,76.1,264,2.4,7021,72.8,733,7.6,1827,18.9,17,0.2,657,6.8,2629,27.2,4,0,5514,57.1,910,9.4,190,2,2919,30.2,239,2.5
"057907",12854,162,1.3,2208,17.2,5202,40.5,512,3.7,9713,75.6,690,5.4,6734,52.4,55,0.4,2411,18.8,3141,24.4,6,0,8543,66.5,1073,8.3,238,1.9,5564,43.3,457,3.6
"057909",56471,5078,9,15676,27.8,9807,17.4,577,0.9,34206,60.6,4317,7.6,28667,50.8,923,1.6,16172,28.6,22265,39.4,48,0.1,27576,48.8,4697,8.3,1376,2.4,16006,28.3,10572,18.7
"057910",29266,930,3.2,9093,31.1,5278,18,559,1.8,20967,71.6,1828,6.2,18974,64.8,119,0.4,8738,29.9,8299,28.4,42,0.1,15929,54.4,2412,8.2,537,1.8,8383,28.6,3386,11.6
"057911",6971,467,6.7,54,0.8,56,0.8,20,0.3,0,0,906,13,361,5.2,26,0.4,63,0.9,6971,100,9,0.1,780,11.2,624,9,167,2.4,1020,14.6,5885,84.4
"057912",33901,1161,3.4,14010,41.3,4274,12.6,600,1.6,25593,75.5,4277,12.6,24526,72.3,582,1.7,13300,39.2,8308,24.5,69,0.2,24266,71.6,2610,7.7,347,1,10093,29.8,2942,8.7
"057913",7365,13,0.2,550,7.5,5629,76.4,238,2.8,6409,87,619,8.4,1430,19.4,27,0.4,569,7.7,956,13,4,0.1,4006,54.4,593,8.1,123,1.7,2498,33.9,139,1.9
"057914",40932,623,1.5,9773,23.9,10214,25,741,1.7,30652,74.9,2055,5,23175,56.6,371,0.9,10034,24.5,10280,25.1,34,0.1,23304,56.9,4085,10,786,1.9,11776,28.8,5729,14
"057916",39204,2844,7.3,9985,25.5,8414,21.5,330,0.8,21567,55,3878,9.9,14884,38,136,0.3,10036,25.6,17637,45,51,0.1,19393,49.5,4247,10.8,1033,2.6,10265,26.2,11842,30.2
"057919",1807,413,22.9,74,4.1,180,10,7,0.4,265,14.7,185,10.2,204,11.3,0,0,75,4.2,1542,85.3,0,0,426,23.6,156,8.6,59,3.3,512,28.3,951,52.6
"057922",12577,5954,47.3,1705,13.6,554,4.4,56,0.4,1070,8.5,2075,16.5,1679,13.3,51,0.4,1480,11.8,11507,91.5,11,0.1,2915,23.2,749,6,389,3.1,2851,22.7,3939,31.3
"058902",129,0,0,8,6.2,0,0,1,0.5,89,69,10,7.8,70,54.3,0,0,8,6.2,40,31,0,0,63,48.8,12,9.3,5,3.9,49,38,54,41.9
"058905",246,1,0.4,12,4.9,3,1.2,0,0,87,35.4,27,11,78,31.7,1,0.4,12,4.9,159,64.6,0,0,38,15.4,9,3.7,1,0.4,76,30.9,162,65.9
"058906",1917,12,0.6,98,5.1,64,3.3,68,3.1,1440,75.1,122,6.4,1612,84.1,2,0.1,109,5.7,477,24.9,0,0,1232,64.3,175,9.1,8,0.4,629,32.8,219,11.4
"058909",244,2,0.8,25,10.2,2,0.8,0,0,122,50,18,7.4,100,41,3,1.2,25,10.2,122,50,0,0,100,41,21,8.6,1,0.4,77,31.6,136,55.7
"059901",4176,13,0.3,685,16.4,26,0.6,128,2.8,3330,79.7,121,2.9,3680,88.1,9,0.2,721,17.3,846,20.3,2,0,2687,64.3,340,8.1,11,0.3,1273,30.5,435,10.4
"059902",125,0,0,10,8,0,0,0,0,78,62.4,4,3.2,101,80.8,0,0,14,11.2,47,37.6,0,0,49,39.2,17,13.6,2,1.6,0,0,22,17.6
"060902",821,4,0.5,19,2.3,75,9.1,16,1.7,500,60.9,89,10.8,94,11.4,9,1.1,19,2.3,321,39.1,0,0,216,26.3,78,9.5,36,4.4,273,33.3,603,73.4
"060914",174,5,2.9,4,2.3,50,28.7,1,0.5,153,87.9,5,2.9,11,6.3,1,0.6,4,2.3,21,12.1,0,0,79,45.4,28,16.1,12,6.9,59,33.9,95,54.6
"061802",509,1,0.2,127,25,115,22.6,0,0,412,80.9,0,0,211,41.5,3,0.6,127,25,97,19.1,1,0.2,322,63.3,60,11.8,16,3.1,0,0,162,31.8
"061804",1099,361,32.8,58,5.3,119,10.8,0,0,36,3.3,95,8.6,169,15.4,7,0.6,62,5.6,1063,96.7,2,0.2,218,19.8,73,6.6,46,4.2,217,19.7,395,35.9
"061805",522,85,16.3,16,3.1,21,4,0,0,24,4.6,69,13.2,78,14.9,1,0.2,18,3.4,498,95.4,4,0.8,123,23.6,42,8,22,4.2,0,0,311,59.6
"061901",29152,941,3.2,4175,14.3,4469,15.3,366,1.2,12644,43.4,3131,10.7,8981,30.8,190,0.7,4191,14.4,16508,56.6,56,0.2,9229,31.7,3124,10.7,442,1.5,8690,29.8,14073,48.3
"061902",52368,7485,14.3,9372,17.9,5613,10.7,662,1.2,16878,32.2,5836,11.1,15475,29.6,205,0.4,8625,16.5,35490,67.8,48,0.1,19342,36.9,5765,11,1934,3.7,9733,18.6,21608,41.3
"061903",1399,4,0.3,333,23.8,36,2.6,19,1.3,694,49.6,92,6.6,637,45.5,11,0.8,333,23.8,705,50.4,1,0.1,707,50.5,122,8.7,23,1.6,423,30.2,687,49.1
"061905",2116,9,0.4,261,12.3,55,2.6,24,1.1,735,34.7,105,5,584,27.6,18,0.9,197,9.3,1381,65.3,1,0,1007,47.6,245,11.6,61,2.9,727,34.4,1388,65.6
"061906",1411,7,0.5,132,9.4,26,1.8,9,0.6,521,36.9,118,8.4,372,26.4,9,0.6,133,9.4,890,63.1,0,0,412,29.2,106,7.5,30,2.1,409,29,967,68.5
"061907",2489,14,0.6,92,3.7,181,7.3,13,0.5,623,25,158,6.3,434,17.4,18,0.7,93,3.7,1866,75,2,0.1,788,31.7,216,8.7,70,2.8,724,29.1,1770,71.1
"061908",2718,25,0.9,210,7.7,89,3.3,57,1.9,1153,42.4,124,4.6,691,25.4,20,0.7,211,7.8,1565,57.6,3,0.1,925,34,297,10.9,104,3.8,782,28.8,1786,65.7
"061910",2692,76,2.8,70,2.6,34,1.3,16,0.6,207,7.7,272,10.1,302,11.2,11,0.4,70,2.6,2485,92.3,0,0,590,21.9,243,9,72,2.7,498,18.5,2197,81.6
"061911",23061,922,4,1201,5.2,1905,8.3,220,0.9,4363,18.9,2263,9.8,4913,21.3,126,0.5,1188,5.2,18698,81.1,60,0.3,7254,31.5,2112,9.2,513,2.2,4750,20.6,14622,63.4
"061912",3951,91,2.3,356,9,333,8.4,57,1.4,1785,45.2,322,8.1,1179,29.8,32,0.8,362,9.2,2166,54.8,4,0.1,1482,37.5,465,11.8,211,5.3,1155,29.2,2101,53.2
"061914",7514,258,3.4,1585,21.1,1170,15.6,102,1.3,3147,41.9,425,5.7,2913,38.8,26,0.3,1395,18.6,4367,58.1,23,0.3,3732,49.7,562,7.5,295,3.9,2103,28,2829,37.6
"062901",2042,9,0.4,78,3.8,253,12.4,47,2.1,1472,72.1,89,4.4,961,47.1,4,0.2,78,3.8,570,27.9,1,0,1003,49.1,226,11.1,41,2,819,40.1,773,37.9
"062902",157,0,0,0,0,5,3.2,4,2.3,108,68.8,6,3.8,61,38.9,0,0,0,0,49,31.2,0,0,80,51,13,8.3,0,0,50,31.8,91,58
"062903",1608,5,0.3,262,16.3,127,7.9,39,2.2,1275,79.3,53,3.3,1038,64.6,0,0,262,16.3,333,20.7,0,0,802,49.9,241,15,16,1,397,24.7,422,26.2
"062904",533,0,0,6,1.1,12,2.3,11,1.9,340,63.8,26,4.9,276,51.8,0,0,8,1.5,193,36.2,0,0,242,45.4,61,11.4,8,1.5,213,40,237,44.5
"062905",78,0,0,3,3.8,1,1.3,0,0,55,70.5,6,7.7,36,46.2,0,0,6,7.7,23,29.5,0,0,10,12.8,4,5.1,2,2.6,0,0,39,50
"062906",120,0,0,0,0,3,2.5,0,0,56,46.7,8,6.7,21,17.5,0,0,0,0,64,53.3,0,0,20,16.7,6,5,0,0,8,6.7,96,80
"063903",259,1,0.4,3,1.2,10,3.9,0,0,154,59.5,23,8.9,113,43.6,0,0,3,1.2,105,40.5,0,0,102,39.4,30,11.6,6,2.3,92,35.5,129,49.8
"063906",96,0,0,0,0,1,1,0,0,78,81.3,13,13.5,42,43.8,0,0,0,0,18,18.8,0,0,20,20.8,13,13.5,0,0,39,40.6,53,55.2
"064903",2203,7,0.3,96,4.4,11,0.5,49,2,1696,77,153,6.9,2066,93.8,0,0,122,5.5,507,23,1,0,1345,61.1,153,6.9,8,0.4,703,31.9,110,5
"065901",470,0,0,0,0,43,9.1,0,0,246,52.3,40,8.5,59,12.6,0,0,0,0,224,47.7,2,0.4,185,39.4,43,9.1,16,3.4,139,29.6,350,74.5
"065902",103,1,1,2,1.9,2,1.9,0,0,72,69.9,1,1,26,25.2,1,1,2,1.9,31,30.1,0,0,23,22.3,8,7.8,1,1,57,55.3,72,69.9
"066005",33,0,0,21,63.6,0,0,0,0,33,100,0,0,33,100,0,0,21,63.6,0,0,0,0,22,66.7,4,12.1,0,0,0,0,0,0
"066901",339,0,0,13,3.8,0,0,9,2.3,270,79.6,19,5.6,336,99.1,0,0,15,4.4,69,20.4,0,0,176,51.9,40,11.8,0,0,114,33.6,3,0.9
"066902",1459,1,0.1,21,1.4,0,0,28,1.9,1072,73.5,102,7,1425,97.7,1,0.1,26,1.8,387,26.5,0,0,909,62.3,122,8.4,0,0,319,21.9,32,2.2
"066903",807,3,0.4,36,4.5,1,0.1,2,0.2,574,71.1,53,6.6,738,91.4,1,0.1,37,4.6,233,28.9,0,0,499,61.8,121,15,3,0.4,214,26.5,61,7.6
"067902",855,10,1.2,11,1.3,14,1.6,12,1.2,480,56.1,34,4,150,17.5,6,0.7,11,1.3,375,43.9,0,0,318,37.2,92,10.8,23,2.7,238,27.8,652,76.3
"067903",1182,9,0.8,64,5.4,16,1.4,7,0.6,726,61.4,63,5.3,314,26.6,3,0.3,73,6.2,456,38.6,0,0,604,51.1,122,10.3,15,1.3,361,30.5,825,69.8
"067904",305,0,0,16,5.2,3,1,4,1.1,208,68.2,12,3.9,109,35.7,0,0,17,5.6,97,31.8,0,0,128,42,44,14.4,7,2.3,93,30.5,186,61
"067907",339,2,0.6,6,1.8,9,2.7,6,1.3,250,73.7,23,6.8,73,21.5,3,0.9,7,2.1,89,26.3,0,0,148,43.7,49,14.5,4,1.2,95,28,248,73.2
"067908",154,1,0.6,8,5.2,0,0,2,1.2,103,66.9,2,1.3,27,17.5,0,0,8,5.2,51,33.1,0,0,46,29.9,8,5.2,4,2.6,58,37.7,122,79.2
"068802",1025,2,0.2,3,0.3,21,2,0,0,180,17.6,14,1.4,400,39,4,0.4,3,0.3,845,82.4,0,0,52,5.1,66,6.4,8,0.8,0,0,590,57.6
"068803",654,6,0.9,13,2,15,2.3,0,0,76,11.6,65,9.9,250,38.2,5,0.8,13,2,578,88.4,1,0.2,159,24.3,31,4.7,13,2,253,38.7,364,55.7
"068901",32179,284,0.9,5505,17.1,1255,3.9,555,1.6,16411,51,3196,9.9,24291,75.5,89,0.3,5497,17.1,15768,49,81,0.3,18470,57.4,2707,8.4,330,1,6890,21.4,5849,18.2
"069901",311,0,0,18,5.8,0,0,6,2,231,74.3,11,3.5,240,77.2,0,0,18,5.8,80,25.7,0,0,138,44.4,34,10.9,0,0,83,26.7,71,22.8
"069902",274,0,0,4,1.5,0,0,1,0.3,201,73.4,5,1.8,124,45.3,1,0.4,4,1.5,73,26.6,0,0,28,10.2,25,9.1,6,2.2,79,28.8,143,52.2
"070801",2538,1,0,1409,55.5,725,28.6,0,0,2493,98.2,80,3.2,1697,66.9,4,0.2,1303,51.3,45,1.8,0,0,2176,85.7,133,5.2,16,0.6,428,16.9,95,3.7
"070901",399,0,0,15,3.8,10,2.5,0,0,219,54.9,13,3.3,131,32.8,0,0,15,3.8,180,45.1,1,0.3,66,16.5,55,13.8,1,0.3,110,27.6,256,64.2
"070903",5797,24,0.4,728,12.6,731,12.6,108,1.7,4101,70.7,452,7.8,3273,56.5,7,0.1,734,12.7,1696,29.3,28,0.5,2550,44,598,10.3,75,1.3,1707,29.4,1659,28.6
"070905",2707,12,0.4,677,25,184,6.8,79,2.9,2225,82.2,98,3.6,1861,68.7,11,0.4,715,26.4,482,17.8,2,0.1,1662,61.4,271,10,36,1.3,864,31.9,601,22.2
"070907",628,2,0.3,48,7.6,95,15.1,16,2.5,372,59.2,21,3.3,188,29.9,2,0.3,48,7.6,256,40.8,0,0,262,41.7,86,13.7,22,3.5,189,30.1,319,50.8
"070908",8846,110,1.2,321,3.6,538,6.1,54,0.6,1968,22.2,574,6.5,1921,21.7,30,0.3,324,3.7,6878,77.8,3,0,3144,35.5,874,9.9,365,4.1,1908,21.6,5879,66.5
"070909",273,0,0,32,11.7,57,20.9,0,0,196,71.8,7,2.6,85,31.1,0,0,33,12.1,77,28.2,0,0,159,58.2,40,14.7,24,8.8,49,17.9,107,39.2
"070910",1215,4,0.3,106,8.7,21,1.7,30,2.3,616,50.7,39,3.2,504,41.5,3,0.2,106,8.7,599,49.3,0,0,495,40.7,175,14.4,23,1.9,307,25.3,660,54.3
"070911",5788,46,0.8,533,9.2,1295,22.4,192,3.1,2571,44.4,465,8,2076,35.9,33,0.6,597,10.3,3217,55.6,4,0.1,2463,42.6,647,11.2,136,2.3,2164,37.4,2198,38
"070912",8502,54,0.6,802,9.4,1004,11.8,210,2.3,3854,45.3,347,4.1,2923,34.4,55,0.6,731,8.6,4648,54.7,21,0.2,3929,46.2,1003,11.8,226,2.7,2925,34.4,4219,49.6
"070915",1187,5,0.4,70,5.9,19,1.6,10,0.8,501,42.2,26,2.2,237,20,2,0.2,70,5.9,686,57.8,1,0.1,463,39,103,8.7,21,1.8,376,31.7,902,76
"071801",830,8,1,205,24.7,20,2.4,0,0,279,33.6,0,0,720,86.7,0,0,247,29.8,551,66.4,1,0.1,484,58.3,44,5.3,8,1,0,0,73,8.8
"071803",217,0,0,48,22.1,2,0.9,0,0,202,93.1,0,0,214,98.6,0,0,50,23,15,6.9,0,0,196,90.3,14,6.5,0,0,68,31.3,1,0.5
"071804",453,1,0.2,28,6.2,4,0.9,0,0,274,60.5,0,0,428,94.5,1,0.2,30,6.6,179,39.5,0,0,419,92.5,40,8.8,2,0.4,146,32.2,17,3.8
"071806",3462,27,0.8,587,17,138,4,0,0,2320,67,279,8.1,2437,70.4,5,0.1,645,18.6,1142,33,2,0.1,1427,41.2,319,9.2,35,1,714,20.6,818,23.6
"071807",249,0,0,217,87.1,0,0,0,0,241,96.8,0,0,246,98.8,0,0,190,76.3,8,3.2,0,0,192,77.1,6,2.4,0,0,0,0,3,1.2
"071809",336,2,0.6,69,20.5,11,3.3,0,0,81,24.1,0,0,294,87.5,0,0,90,26.8,255,75.9,0,0,105,31.3,14,4.2,4,1.2,0,0,25,7.4
"071810",192,0,0,41,21.4,3,1.6,0,0,169,88,6,3.1,184,95.8,1,0.5,43,22.4,23,12,0,0,89,46.4,19,9.9,1,0.5,60,31.3,3,1.6
"071901",11473,16,0.1,3473,30.3,48,0.4,112,0.9,9670,84.3,462,4,10901,95,34,0.3,3882,33.8,1803,15.7,2,0,6741,58.8,895,7.8,68,0.6,3214,28,404,3.5
"071902",58178,718,1.2,18602,32,2031,3.5,1049,1.6,40670,69.9,7294,12.5,48610,83.6,129,0.2,16343,28.1,17508,30.1,229,0.4,32750,56.3,6206,10.7,945,1.6,16014,27.5,5516,9.5
"071903",2286,0,0,800,35,0,0,49,2,2199,96.2,151,6.6,2272,99.4,0,0,999,43.7,87,3.8,0,0,1621,70.9,256,11.2,1,0,553,24.2,13,0.6
"071904",3796,0,0,1666,43.9,4,0.1,104,2.5,3566,93.9,194,5.1,3778,99.5,1,0,1906,50.2,230,6.1,0,0,2676,70.5,382,10.1,0,0,1120,29.5,13,0.3
"071905",41185,115,0.3,9902,24,551,1.3,494,1.1,32112,78,3034,7.4,38773,94.1,79,0.2,10245,24.9,9073,22,35,0.1,21004,51,4964,12.1,176,0.4,12928,31.4,1456,3.5
"071906",835,0,0,159,19,5,0.6,12,1.3,834,99.9,55,6.6,806,96.5,0,0,200,24,1,0.1,0,0,397,47.5,81,9.7,3,0.4,246,29.5,21,2.5
"071907",6200,30,0.5,2036,32.8,49,0.8,81,1.3,4102,66.2,601,9.7,5831,94,7,0.1,1823,29.4,2098,33.8,1,0,3558,57.4,574,9.3,27,0.4,1730,27.9,255,4.1
"071908",1111,0,0,390,35.1,0,0,27,2.2,1051,94.6,49,4.4,1106,99.5,1,0.1,598,53.8,60,5.4,0,0,824,74.2,70,6.3,0,0,322,29,4,0.4
"071909",46398,259,0.6,10513,22.7,1045,2.3,556,1.1,33148,71.4,2348,5.1,42878,92.4,76,0.2,9968,21.5,13250,28.6,82,0.2,21357,46,4360,9.4,346,0.7,17188,37,1712,3.7
"072801",7227,77,1.1,1121,15.5,737,10.2,0,0,4195,58,0,0,3314,45.9,37,0.5,1122,15.5,3032,42,10,0.1,6459,89.4,817,11.3,201,2.8,1056,14.6,2851,39.4
"072802",115,0,0,9,7.8,2,1.7,0,0,92,80,0,0,58,50.4,3,2.6,9,7.8,23,20,0,0,102,88.7,15,13,1,0.9,64,55.7,51,44.3
"072901",142,0,0,30,21.1,0,0,0,0,115,81,0,0,84,59.2,0,0,30,21.1,27,19,0,0,34,23.9,4,2.8,3,2.1,20,14.1,55,38.7
"072902",1190,5,0.4,229,19.2,8,0.7,7,0.6,881,74,112,9.4,725,60.9,2,0.2,232,19.5,309,26,0,0,635,53.4,84,7.1,20,1.7,306,25.7,430,36.1
"072903",3659,44,1.2,346,9.5,42,1.1,55,1.4,1736,47.4,221,6,1217,33.3,15,0.4,368,10.1,1923,52.6,0,0,1403,38.3,286,7.8,81,2.2,974,26.6,2260,61.8
"072904",189,2,1.1,1,0.5,0,0,0,0,58,30.7,17,9,20,10.6,3,1.6,1,0.5,131,69.3,0,0,40,21.2,11,5.8,3,1.6,35,18.5,161,85.2
"072908",235,1,0.4,2,0.9,0,0,0,0,56,23.8,5,2.1,45,19.1,3,1.3,2,0.9,179,76.2,0,0,79,33.6,8,3.4,3,1.3,61,26,183,77.9
"072909",274,0,0,52,19,1,0.4,0,0,133,48.5,13,4.7,131,47.8,0,0,52,19,141,51.5,0,0,117,42.7,19,6.9,1,0.4,68,24.8,141,51.5
"072910",124,0,0,1,0.8,0,0,0,0,48,38.7,14,11.3,18,14.5,0,0,1,0.8,76,61.3,0,0,9,7.3,9,7.3,2,1.6,0,0,104,83.9
"073901",505,1,0.2,88,17.4,83,16.4,5,0.9,437,86.5,35,6.9,303,60,1,0.2,88,17.4,68,13.5,1,0.2,326,64.6,64,12.7,9,1.8,172,34.1,107,21.2
"073903",835,6,0.7,128,15.3,495,59.3,5,0.5,835,100,58,6.9,264,31.6,2,0.2,128,15.3,0,0,0,0,675,80.8,86,10.3,16,1.9,145,17.4,52,6.2
"073904",156,0,0,1,0.6,1,0.6,0,0,35,22.4,5,3.2,20,12.8,0,0,1,0.6,121,77.6,0,0,52,33.3,15,9.6,3,1.9,0,0,132,84.6
"073905",636,1,0.2,20,3.1,80,12.6,8,1.1,443,69.7,42,6.6,224,35.2,0,0,24,3.8,193,30.3,0,0,247,38.8,97,15.3,25,3.9,202,31.8,306,48.1
"074903",1868,7,0.4,226,12.1,147,7.9,17,0.8,1298,69.5,77,4.1,495,26.5,21,1.1,226,12.1,570,30.5,0,0,773,41.4,242,13,98,5.2,454,24.3,1100,58.9
"074904",373,2,0.5,12,3.2,0,0,1,0.2,156,41.8,9,2.4,33,8.8,1,0.3,12,3.2,217,58.2,0,0,105,28.2,29,7.8,11,2.9,117,31.4,326,87.4
"074905",228,3,1.3,1,0.4,4,1.8,0,0,118,51.8,4,1.8,18,7.9,0,0,1,0.4,110,48.2,0,0,90,39.5,36,15.8,4,1.8,88,38.6,199,87.3
"074907",620,0,0,44,7.1,53,8.5,5,0.8,401,64.7,52,8.4,126,20.3,5,0.8,44,7.1,219,35.3,0,0,242,39,77,12.4,37,6,204,32.9,399,64.4
"074909",920,1,0.1,45,4.9,25,2.7,4,0.4,527,57.3,67,7.3,179,19.5,16,1.7,47,5.1,393,42.7,2,0.2,368,40,91,9.9,32,3.5,329,35.8,665,72.3
"074911",317,2,0.6,0,0,2,0.6,0,0,151,47.6,31,9.8,23,7.3,6,1.9,0,0,166,52.4,0,0,90,28.4,30,9.5,18,5.7,87,27.4,266,83.9
"074912",568,2,0.4,23,4,12,2.1,2,0.3,238,41.9,47,8.3,110,19.4,4,0.7,23,4,330,58.1,0,0,106,18.7,59,10.4,11,1.9,183,32.2,429,75.5
"074917",543,0,0,21,3.9,5,0.9,0,0,243,44.8,17,3.1,51,9.4,3,0.6,21,3.9,300,55.2,1,0.2,101,18.6,56,10.3,17,3.1,160,29.5,466,85.8
"075901",564,3,0.5,39,6.9,20,3.5,11,1.8,335,59.4,60,10.6,297,52.7,0,0,39,6.9,229,40.6,0,0,196,34.8,54,9.6,9,1.6,154,27.3,235,41.7
"075902",1978,9,0.5,250,12.6,193,9.8,27,1.3,1124,56.8,161,8.1,738,37.3,2,0.1,253,12.8,854,43.2,0,0,903,45.7,175,8.8,62,3.1,373,18.9,974,49.2
"075903",753,8,1.1,65,8.6,108,14.3,9,1.1,448,59.5,58,7.7,302,40.1,3,0.4,66,8.8,305,40.5,0,0,327,43.4,90,12,21,2.8,240,31.9,311,41.3
"075906",257,1,0.4,14,5.4,5,1.9,0,0,73,28.4,21,8.2,43,16.7,0,0,15,5.8,184,71.6,0,0,77,30,18,7,3,1.2,97,37.7,205,79.8
"075908",266,0,0,23,8.6,11,4.1,3,1,113,42.5,5,1.9,60,22.6,2,0.8,23,8.6,153,57.5,0,0,83,31.2,22,8.3,7,2.6,110,41.4,186,69.9
"076903",302,0,0,8,2.6,4,1.3,0,0,145,48,13,4.3,84,27.8,0,0,8,2.6,157,52,0,0,105,34.8,21,7,3,1,139,46,211,69.9
"076904",258,0,0,9,3.5,15,5.8,3,1.1,147,57,10,3.9,139,53.9,1,0.4,9,3.5,111,43,0,0,88,34.1,23,8.9,7,2.7,81,31.4,96,37.2
"077901",759,0,0,65,8.6,27,3.6,37,4,574,75.6,34,4.5,602,79.3,0,0,69,9.1,185,24.4,0,0,474,62.5,68,9,4,0.5,140,18.4,126,16.6
"077902",459,0,0,24,5.2,6,1.3,3,0.6,362,78.9,11,2.4,361,78.6,0,0,24,5.2,97,21.1,0,0,253,55.1,42,9.2,2,0.4,129,28.1,90,19.6
"078901",214,3,1.4,2,0.9,3,1.4,4,1.6,160,74.8,7,3.3,86,40.2,0,0,2,0.9,54,25.2,0,0,86,40.2,36,16.8,7,3.3,81,37.9,115,53.7
"079901",32051,2195,6.8,4096,12.8,6205,19.4,325,1,13231,41.3,2630,8.2,13909,43.4,86,0.3,4153,13,18820,58.7,48,0.1,14329,44.7,2805,8.8,847,2.6,8510,26.6,8761,27.3
"079906",3222,11,0.3,285,8.8,115,3.6,17,0.5,1232,38.2,76,2.4,1487,46.2,7,0.2,287,8.9,1990,61.8,0,0,1430,44.4,327,10.1,34,1.1,1075,33.4,1568,48.7
"079907",74957,19527,26.1,11253,15,20486,27.3,780,1,27930,37.3,5475,7.3,19749,26.3,279,0.4,11854,15.8,47027,62.7,111,0.1,32131,42.9,5751,7.7,2267,3,17974,24,12538,16.7
"079910",3604,241,6.7,604,16.8,1512,42,50,1.3,2555,70.9,163,4.5,1644,45.6,10,0.3,632,17.5,1049,29.1,5,0.1,2090,58,288,8,64,1.8,1036,28.7,128,3.6
"080901",1622,17,1,208,12.8,87,5.4,17,1,885,54.6,93,5.7,415,25.6,5,0.3,165,10.2,737,45.4,0,0,743,45.8,161,9.9,63,3.9,461,28.4,1035,63.8
"081902",1816,13,0.7,110,6.1,271,14.9,11,0.5,934,51.4,65,3.6,437,24.1,8,0.4,112,6.2,882,48.6,2,0.1,706,38.9,116,6.4,47,2.6,482,26.5,1038,57.2
"081904",1230,6,0.5,81,6.6,166,13.5,44,3.3,716,58.2,108,8.8,353,28.7,3,0.2,83,6.7,514,41.8,0,0,526,42.8,129,10.5,39,3.2,455,37,663,53.9
"081905",510,2,0.4,13,2.5,70,13.7,7,1.3,289,56.7,35,6.9,89,17.5,2,0.4,13,2.5,221,43.3,1,0.2,239,46.9,37,7.3,5,1,179,35.1,341,66.9
"081906",155,0,0,5,3.2,13,8.4,0,0,76,49,3,1.9,13,8.4,0,0,5,3.2,79,51,0,0,36,23.2,13,8.4,7,4.5,12,7.7,122,78.7
"082902",979,7,0.7,30,3.1,3,0.3,22,2,722,73.7,76,7.8,871,89,1,0.1,31,3.2,257,26.3,0,0,526,53.7,116,11.8,1,0.1,229,23.4,96,9.8
"082903",2278,5,0.2,126,5.5,7,0.3,52,2.1,1752,76.9,124,5.4,2159,94.8,1,0,137,6,526,23.1,1,0,1515,66.5,228,10,3,0.1,840,36.9,102,4.5
"083901",539,0,0,127,23.6,39,7.2,2,0.3,378,70.1,34,6.3,438,81.3,0,0,132,24.5,161,29.9,0,0,381,70.7,37,6.9,2,0.4,186,34.5,60,11.1
"083902",155,0,0,10,6.5,0,0,1,0.7,90,58.1,0,0,68,43.9,0,0,10,6.5,65,41.9,0,0,54,34.8,8,5.2,0,0,54,34.8,87,56.1
"083903",2892,14,0.5,399,13.8,22,0.8,55,1.8,1532,53,133,4.6,1426,49.3,8,0.3,400,13.8,1360,47,4,0.1,1268,43.8,228,7.9,21,0.7,955,33,1397,48.3
"084802",1150,17,1.5,234,20.3,107,9.3,0,0,838,72.9,55,4.8,670,58.3,7,0.6,253,22,312,27.1,1,0.1,660,57.4,104,9,29,2.5,194,16.9,319,27.7
"084804",295,7,2.4,0,0,151,51.2,0,0,250,84.7,32,10.8,87,29.5,0,0,0,0,45,15.3,0,0,47,15.9,10,3.4,8,2.7,0,0,42,14.2
"084901",10898,215,2,1371,12.6,1748,16,228,1.9,6938,63.7,544,5,5531,50.8,32,0.3,1486,13.6,3960,36.3,13,0.1,6424,58.9,1146,10.5,263,2.4,2255,20.7,3096,28.4
