DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"025904",206,1,0.5,1,0.5,6,2.9,0,0,124,60.2,6,2.9,57,27.7,4,1.9,2,1,82,39.8,1,0.5,72,35,25,12.1,2,1,64,31.1,135,65.5
"025905",306,0,0,13,4.2,5,1.6,0,0,186,60.8,21,6.9,59,19.3,1,0.3,13,4.2,120,39.2,1,0.3,66,21.6,31,10.1,5,1.6,95,31,235,76.8
"025906",199,0,0,0,0,1,0.5,0,0,130,65.3,17,8.5,24,12.1,0,0,0,0,69,34.7,0,0,85,42.7,14,7,7,3.5,87,43.7,167,83.9
"025908",171,0,0,3,1.8,0,0,1,0.4,96,56.1,5,2.9,39,22.8,1,0.6,3,1.8,75,43.9,0,0,86,50.3,12,7,3,1.8,32,18.7,128,74.9
"025909",1193,15,1.3,14,1.2,24,2,21,1.6,554,46.4,103,8.6,266,22.3,6,0.5,15,1.3,639,53.6,1,0.1,474,39.7,114,9.6,28,2.3,329,27.6,853,71.5
"026901",1793,8,0.4,183,10.2,189,10.5,37,2,974,54.3,97,5.4,654,36.5,5,0.3,186,10.4,819,45.7,0,0,708,39.5,128,7.1,48,2.7,512,28.6,889,49.6
"026902",442,0,0,36,8.1,103,23.3,14,2.7,320,72.4,21,4.8,139,31.4,2,0.5,36,8.1,122,27.6,0,0,198,44.8,46,10.4,16,3.6,117,26.5,182,41.2
"026903",509,0,0,23,4.5,140,27.5,26,4.5,367,72.1,34,6.7,127,25,0,0,23,4.5,142,27.9,0,0,277,54.4,52,10.2,17,3.3,134,26.3,225,44.2
"027903",3132,11,0.4,240,7.7,40,1.3,32,0.9,1771,56.5,82,2.6,929,29.7,12,0.4,243,7.8,1361,43.5,2,0.1,1327,42.4,319,10.2,58,1.9,987,31.5,2080,66.4
"027904",4163,36,0.9,547,13.1,101,2.4,127,2.9,2618,62.9,303,7.3,1834,44.1,15,0.4,552,13.3,1545,37.1,15,0.4,2082,50,439,10.5,60,1.4,1125,27,2102,50.5
"028902",5377,19,0.4,749,13.9,205,3.8,74,1.3,3754,69.8,310,5.8,3857,71.7,18,0.3,929,17.3,1623,30.2,4,0.1,3169,58.9,669,12.4,75,1.4,1567,29.1,1199,22.3
"028903",1407,1,0.1,178,12.7,79,5.6,30,2,1001,71.1,62,4.4,920,65.4,1,0.1,180,12.8,406,28.9,1,0.1,553,39.3,128,9.1,18,1.3,416,29.6,387,27.5
"028906",169,0,0,5,3,14,8.3,0,0,144,85.2,26,15.4,75,44.4,0,0,5,3,25,14.8,0,0,87,51.5,17,10.1,4,2.4,63,37.3,76,45
"029901",4172,223,5.3,474,11.4,87,2.1,137,3,2515,60.3,301,7.2,2630,63,11,0.3,480,11.5,1657,39.7,1,0,2021,48.4,345,8.3,33,0.8,1260,30.2,1187,28.5
"030901",349,2,0.6,7,2,0,0,1,0.3,194,55.6,30,8.6,38,10.9,1,0.3,7,2,155,44.4,0,0,149,42.7,41,11.7,1,0.3,120,34.4,307,88
"030902",1465,8,0.5,9,0.6,22,1.5,25,1.5,717,48.9,72,4.9,200,13.7,4,0.3,8,0.5,748,51.1,1,0.1,566,38.6,143,9.8,29,2,421,28.7,1201,82
"030903",336,1,0.3,2,0.6,2,0.6,4,1,224,66.7,12,3.6,56,16.7,0,0,2,0.6,112,33.3,0,0,149,44.3,37,11,5,1.5,99,29.5,272,81
"030906",397,3,0.8,2,0.5,3,0.8,1,0.2,211,53.1,19,4.8,58,14.6,2,0.5,4,1,186,46.9,0,0,134,33.8,39,9.8,11,2.8,127,32,320,80.6
"031901",47669,89,0.2,15302,32.1,49,0.1,660,1.3,45133,94.7,5381,11.3,47037,98.7,2,0,15766,33.1,2536,5.3,10,0,31770,66.6,4998,10.5,12,0,15006,31.5,470,1
"031903",18650,94,0.5,3046,16.3,83,0.4,703,3.5,13972,74.9,1208,6.5,17214,92.3,23,0.1,2611,14,4678,25.1,9,0,11066,59.3,1690,9.1,29,0.2,5797,31.1,1198,6.4
"031905",3634,1,0,496,13.6,3,0.1,105,2.7,3023,83.2,187,5.1,3482,95.8,3,0.1,547,15.1,611,16.8,1,0,1789,49.2,305,8.4,13,0.4,838,23.1,131,3.6
"031906",10872,23,0.2,2234,20.5,20,0.2,119,1.1,8517,78.3,774,7.1,10514,96.7,12,0.1,2445,22.5,2355,21.7,5,0,4646,42.7,861,7.9,12,0.1,3024,27.8,286,2.6
"031909",2524,15,0.6,852,33.8,10,0.4,64,2.4,2073,82.1,145,5.7,2312,91.6,3,0.1,920,36.5,451,17.9,0,0,1642,65.1,231,9.2,9,0.4,747,29.6,175,6.9
"031911",2138,0,0,262,12.3,3,0.1,55,2.3,1860,87,96,4.5,2046,95.7,2,0.1,289,13.5,278,13,0,0,1057,49.4,189,8.8,1,0,722,33.8,86,4
"031912",10885,3,0,2212,20.3,6,0.1,256,2.1,8846,81.3,297,2.7,10772,99,1,0,2546,23.4,2039,18.7,0,0,6286,57.7,864,7.9,16,0.1,3470,31.9,87,0.8
"031913",692,0,0,267,38.6,1,0.1,15,1.9,667,96.4,170,24.6,684,98.8,1,0.1,272,39.3,25,3.6,0,0,493,71.2,47,6.8,0,0,271,39.2,6,0.9
"031914",1131,0,0,174,15.4,1,0.1,46,3.6,974,86.1,30,2.7,1114,98.5,0,0,189,16.7,157,13.9,0,0,712,63,95,8.4,1,0.1,362,32,15,1.3
"031916",3589,356,9.9,93,2.6,35,1,45,1.3,1945,54.2,735,20.5,2974,82.9,0,0,98,2.7,1644,45.8,0,0,747,20.8,63,1.8,36,1,2994,83.4,188,5.2
"032902",2468,24,1,423,17.1,433,17.5,39,1.5,1909,77.4,79,3.2,968,39.2,13,0.5,432,17.5,559,22.6,1,0,1255,50.9,235,9.5,63,2.6,729,29.5,966,39.1
"033901",148,0,0,2,1.4,2,1.4,0,0,47,31.8,9,6.1,19,12.8,0,0,2,1.4,101,68.2,0,0,38,25.7,18,12.2,0,0,41,27.7,127,85.8
"033902",650,1,0.2,4,0.6,10,1.5,0,0,153,23.5,54,8.3,59,9.1,7,1.1,4,0.6,497,76.5,1,0.2,134,20.6,56,8.6,8,1.2,178,27.4,564,86.8
"033904",376,0,0,1,0.3,0,0,3,0.8,165,43.9,14,3.7,42,11.2,1,0.3,1,0.3,211,56.1,0,0,87,23.1,31,8.2,2,0.5,106,28.2,331,88
"034901",1754,9,0.5,39,2.2,586,33.4,95,4.9,1141,65.1,146,8.3,136,7.8,6,0.3,39,2.2,613,34.9,2,0.1,740,42.2,166,9.5,58,3.3,484,27.6,957,54.6
"034902",145,1,0.7,5,3.4,27,18.6,0,0,119,82.1,6,4.1,8,5.5,0,0,5,3.4,26,17.9,0,0,45,31,11,7.6,16,11,35,24.1,93,64.1
"034903",1243,2,0.2,37,3,154,12.4,17,1.3,686,55.2,53,4.3,119,9.6,3,0.2,40,3.2,557,44.8,1,0.1,519,41.8,101,8.1,50,4,364,29.3,914,73.5
"034905",712,6,0.8,24,3.4,151,21.2,11,1.3,508,71.3,43,6,58,8.1,1,0.1,24,3.4,204,28.7,0,0,298,41.9,85,11.9,26,3.7,215,30.2,470,66
"034906",353,2,0.6,0,0,5,1.4,4,1,119,33.7,6,1.7,2,0.6,2,0.6,0,0,234,66.3,0,0,143,40.5,33,9.3,5,1.4,95,26.9,337,95.5
"034907",1010,6,0.6,4,0.4,128,12.7,8,0.7,571,56.5,83,8.2,28,2.8,10,1,4,0.4,439,43.5,0,0,370,36.6,88,8.7,43,4.3,296,29.3,795,78.7
"034909",274,4,1.5,5,1.8,9,3.3,2,0.7,156,56.9,5,1.8,9,3.3,5,1.8,5,1.8,118,43.1,0,0,111,40.5,22,8,1,0.4,101,36.9,246,89.8
"035901",1203,6,0.5,219,18.2,18,1.5,7,0.5,1071,89,39,3.2,1035,86,1,0.1,237,19.7,132,11,0,0,590,49,81,6.7,3,0.2,391,32.5,140,11.6
"035902",256,0,0,22,8.6,5,2,1,0.4,230,89.8,9,3.5,240,93.8,0,0,22,8.6,26,10.2,0,0,150,58.6,18,7,2,0.8,81,31.6,9,3.5
"035903",231,0,0,4,1.7,2,0.9,0,0,30,13,4,1.7,23,10,5,2.2,4,1.7,201,87,0,0,46,19.9,15,6.5,0,0,86,37.2,201,87
"036901",1298,21,1.6,102,7.9,173,13.3,26,2,755,58.2,83,6.4,390,30,6,0.5,102,7.9,543,41.8,0,0,420,32.4,104,8,40,3.1,320,24.7,668,51.5
"036902",5079,41,0.8,146,2.9,165,3.2,69,1.3,873,17.2,247,4.9,1116,22,34,0.7,149,2.9,4206,82.8,4,0.1,1385,27.3,361,7.1,96,1.9,1128,22.2,3623,71.3
"036903",1457,15,1,335,23,108,7.4,16,1.1,818,56.1,81,5.6,603,41.4,0,0,335,23,639,43.9,0,0,627,43,132,9.1,23,1.6,368,25.3,708,48.6
"037901",643,2,0.3,97,15.1,159,24.7,2,0.3,444,69.1,28,4.4,213,33.1,0,0,102,15.9,199,30.9,0,0,343,53.3,66,10.3,27,4.2,204,31.7,242,37.6
"037904",4973,22,0.4,1363,27.4,812,16.3,91,1.7,3882,78.1,234,4.7,2501,50.3,25,0.5,1382,27.8,1091,21.9,3,0.1,3386,68.1,428,8.6,132,2.7,1050,21.1,1478,29.7
"037907",2162,3,0.1,116,5.4,311,14.4,37,1.6,1312,60.7,115,5.3,335,15.5,3,0.1,117,5.4,850,39.3,0,0,904,41.8,237,11,68,3.1,584,27,1442,66.7
"037908",547,3,0.5,169,30.9,21,3.8,0,0,526,96.2,2,0.4,449,82.1,1,0.2,225,41.1,21,3.8,0,0,388,70.9,35,6.4,2,0.4,145,26.5,71,13
"037909",283,0,0,16,5.7,22,7.8,6,1.7,188,66.4,11,3.9,32,11.3,0,0,16,5.7,95,33.6,0,0,168,59.4,27,9.5,14,4.9,99,35,215,76
"038901",1134,17,1.5,29,2.6,48,4.2,8,0.6,606,53.4,83,7.3,437,38.5,11,1,29,2.6,528,46.6,3,0.3,390,34.4,107,9.4,16,1.4,272,24,602,53.1
"039902",963,2,0.2,3,0.3,10,1,3,0.3,394,40.9,54,5.6,75,7.8,12,1.2,3,0.3,569,59.1,0,0,375,38.9,121,12.6,28,2.9,354,36.8,836,86.8
"039903",513,1,0.2,4,0.8,3,0.6,2,0.4,262,51.1,16,3.1,69,13.5,10,1.9,4,0.8,251,48.9,1,0.2,99,19.3,52,10.1,13,2.5,166,32.4,416,81.1
"039904",145,0,0,0,0,3,2.1,3,1.7,70,48.3,1,0.7,10,6.9,1,0.7,0,0,75,51.7,0,0,58,40,16,11,7,4.8,39,26.9,124,85.5
"039905",104,0,0,0,0,0,0,2,1.7,55,52.9,1,1,4,3.8,0,0,0,0,49,47.1,0,0,16,15.4,16,15.4,0,0,37,35.6,100,96.2
"040901",419,0,0,75,17.9,8,1.9,3,0.6,391,93.3,27,6.4,373,89,0,0,75,17.9,28,6.7,0,0,296,70.6,31,7.4,3,0.7,128,30.5,35,8.4
"040902",343,0,0,9,2.6,12,3.5,2,0.5,194,56.6,8,2.3,175,51,2,0.6,11,3.2,149,43.4,0,0,114,33.2,40,11.7,1,0.3,104,30.3,153,44.6
"041901",262,0,0,5,1.9,1,0.4,0,0,129,49.2,17,6.5,95,36.3,0,0,6,2.3,133,50.8,0,0,105,40.1,26,9.9,1,0.4,124,47.3,165,63
"041902",289,0,0,4,1.4,4,1.4,1,0.3,175,60.6,8,2.8,114,39.4,1,0.3,4,1.4,114,39.4,0,0,108,37.4,41,14.2,2,0.7,92,31.8,168,58.1
"042901",916,6,0.7,18,2,24,2.6,9,0.9,581,63.4,35,3.8,243,26.5,5,0.5,18,2,335,36.6,0,0,412,45,106,11.6,19,2.1,216,23.6,619,67.6
"042903",255,0,0,0,0,9,3.5,0,0,196,76.9,16,6.3,61,23.9,3,1.2,0,0,59,23.1,0,0,98,38.4,24,9.4,13,5.1,59,23.1,169,66.3
"042905",150,2,1.3,0,0,1,0.7,0,0,24,16,4,2.7,31,20.7,0,0,0,0,126,84,0,0,6,4,15,10,2,1.3,60,40,114,76
"043801",1192,288,24.2,47,3.9,132,11.1,0,0,84,7,0,0,161,13.5,15,1.3,50,4.2,1108,93,4,0.3,96,8.1,61,5.1,55,4.6,0,0,537,45.1
"043901",20739,3588,17.3,1189,5.7,2433,11.7,117,0.5,3093,14.9,2897,14,2607,12.6,119,0.6,1200,5.8,17646,85.1,66,0.3,5499,26.5,2094,10.1,931,4.5,5336,25.7,10995,53
"043902",3051,21,0.7,350,11.5,280,9.2,52,1.6,1379,45.2,95,3.1,958,31.4,22,0.7,352,11.5,1672,54.8,1,0,752,24.6,291,9.5,125,4.1,773,25.3,1644,53.9
"043903",2349,17,0.7,148,6.3,81,3.4,24,1,586,24.9,133,5.7,571,24.3,23,1,149,6.3,1763,75.1,0,0,560,23.8,177,7.5,93,4,608,25.9,1564,66.6
"043904",1559,8,0.5,149,9.6,50,3.2,17,1,825,52.9,94,6,521,33.4,11,0.7,149,9.6,734,47.1,0,0,430,27.6,159,10.2,32,2.1,285,18.3,937,60.1
"043905",53130,11087,20.9,2597,4.9,5547,10.4,187,0.4,5750,10.8,5810,10.9,7313,13.8,313,0.6,2650,5,47380,89.2,42,0.1,8590,16.2,4619,8.7,1766,3.3,10230,19.3,27062,50.9
"043907",24626,987,4,2886,11.7,3270,13.3,253,1,7548,30.7,2015,8.2,6935,28.2,134,0.5,2728,11.1,17078,69.3,69,0.3,7228,29.4,2444,9.9,682,2.8,5676,23,12549,51
"043908",2327,24,1,70,3,144,6.2,15,0.7,388,16.7,194,8.3,414,17.8,23,1,70,3,1939,83.3,3,0.1,375,16.1,194,8.3,74,3.2,630,27.1,1645,70.7
"043910",54322,12374,22.8,7152,13.2,6510,12,348,0.6,15578,28.7,10069,18.5,12942,23.8,147,0.3,7359,13.5,38744,71.3,47,0.1,14071,25.9,5636,10.4,1961,3.6,10863,20,20341,37.4
"043911",3859,22,0.6,439,11.4,220,5.7,42,1,2081,53.9,134,3.5,1730,44.8,21,0.5,665,17.2,1778,46.1,4,0.1,1640,42.5,417,10.8,115,3,651,16.9,1747,45.3
"043912",8254,296,3.6,280,3.4,606,7.3,21,0.3,549,6.7,764,9.3,1032,12.5,48,0.6,280,3.4,7705,93.3,11,0.1,1493,18.1,599,7.3,392,4.7,2113,25.6,5869,71.1
"043914",14562,1259,8.6,1444,9.9,2036,14,123,0.8,3957,27.2,1616,11.1,3168,21.8,104,0.7,1484,10.2,10605,72.8,37,0.3,4861,33.4,1327,9.1,469,3.2,3362,23.1,7489,51.4
"043917",699,1,0.1,62,8.9,0,0,4,0.5,389,55.7,54,7.7,157,22.5,5,0.7,63,9,310,44.3,0,0,193,27.6,51,7.3,16,2.3,170,24.3,520,74.4
"043918",1916,24,1.3,276,14.4,108,5.6,23,1.2,838,43.7,130,6.8,587,30.6,12,0.6,278,14.5,1078,56.3,2,0.1,684,35.7,175,9.1,49,2.6,474,24.7,1134,59.2
"043919",3925,226,5.8,38,1,82,2.1,13,0.3,109,2.8,771,19.6,317,8.1,26,0.7,42,1.1,3816,97.2,2,0.1,379,9.7,269,6.9,162,4.1,1061,27,3110,79.2
"044902",593,0,0,53,8.9,18,3,0,0,354,59.7,11,1.9,304,51.3,0,0,53,8.9,239,40.3,0,0,258,43.5,50,8.4,9,1.5,141,23.8,262,44.2
"045902",1596,8,0.5,174,10.9,210,13.2,23,1.3,940,58.9,59,3.7,665,41.7,5,0.3,174,10.9,656,41.1,0,0,822,51.5,178,11.2,27,1.7,416,26.1,681,42.7
"045903",1316,4,0.3,128,9.7,262,19.9,45,3.3,975,74.1,42,3.2,729,55.4,2,0.2,128,9.7,341,25.9,0,0,610,46.4,154,11.7,17,1.3,329,25,302,22.9
"045905",635,1,0.2,98,15.4,77,12.1,1,0.1,299,47.1,33,5.2,263,41.4,0,0,99,15.6,336,52.9,0,0,240,37.8,57,9,19,3,197,31,275,43.3
"046802",496,1,0.2,78,15.7,68,13.7,0,0,496,100,0,0,224,45.2,2,0.4,78,15.7,0,0,0,0,496,100,179,36.1,11,2.2,109,22,190,38.3
"046901",8438,74,0.9,713,8.4,157,1.9,101,1.1,3073,36.4,604,7.2,4027,47.7,28,0.3,727,8.6,5365,63.6,6,0.1,3400,40.3,636,7.5,158,1.9,1682,19.9,3988,47.3
"046902",21090,295,1.4,1513,7.2,457,2.2,226,1,6143,29.1,2484,11.8,8103,38.4,59,0.3,1230,5.8,14947,70.9,29,0.1,7809,37,2023,9.6,557,2.6,5799,27.5,11590,55
"047901",1336,8,0.6,175,13.1,6,0.4,26,1.9,866,64.8,72,5.4,675,50.5,6,0.4,175,13.1,470,35.2,0,0,628,47,124,9.3,12,0.9,385,28.8,629,47.1
"047902",672,3,0.4,31,4.6,3,0.4,0,0,397,59.1,35,5.2,218,32.4,3,0.4,31,4.6,275,40.9,0,0,258,38.4,68,10.1,10,1.5,203,30.2,435,64.7
"047903",194,0,0,65,33.5,0,0,0,0,157,80.9,1,0.5,133,68.6,0,0,66,34,37,19.1,0,0,92,47.4,28,14.4,5,2.6,73,37.6,56,28.9
"047905",140,0,0,0,0,0,0,0,0,91,65,8,5.7,30,21.4,1,0.7,0,0,49,35,0,0,42,30,15,10.7,0,0,49,35,109,77.9
"048901",245,0,0,8,3.3,1,0.4,4,1.5,166,67.8,5,2,167,68.2,0,0,10,4.1,79,32.2,0,0,116,47.3,28,11.4,0,0,66,26.9,77,31.4
"048903",252,0,0,9,3.6,2,0.8,1,0.4,202,80.2,10,4,124,49.2,0,0,9,3.6,50,19.8,0,0,129,51.2,28,11.1,6,2.4,79,31.3,120,47.6
"049901",2855,19,0.7,613,21.5,176,6.2,66,2.1,2284,80,122,4.3,1655,58,18,0.6,625,21.9,571,20,4,0.1,1702,59.6,223,7.8,132,4.6,618,21.6,851,29.8
"049902",477,5,1,1,0.2,1,0.2,2,0.4,73,15.3,17,3.6,12,2.5,4,0.8,1,0.2,404,84.7,1,0.2,112,23.5,62,13,9,1.9,187,39.2,445,93.3
"049903",774,3,0.4,86,11.1,1,0.1,0,0,381,49.2,35,4.5,196,25.3,2,0.3,86,11.1,393,50.8,0,0,352,45.5,89,11.5,17,2.2,242,31.3,555,71.7
"049905",1131,1,0.1,26,2.3,10,0.9,16,1.3,475,42,64,5.7,139,12.3,13,1.1,28,2.5,656,58,0,0,236,20.9,98,8.7,20,1.8,364,32.2,948,83.8
"049906",482,3,0.6,7,1.5,1,0.2,1,0.2,162,33.6,23,4.8,58,12,7,1.5,7,1.5,320,66.4,0,0,148,30.7,33,6.8,11,2.3,145,30.1,402,83.4
"049907",490,9,1.8,0,0,1,0.2,1,0.2,57,11.6,30,6.1,16,3.3,3,0.6,0,0,433,88.4,0,0,107,21.8,23,4.7,6,1.2,196,40,455,92.9
"049908",83,0,0,0,0,0,0,0,0,53,63.9,1,1.2,16,19.3,0,0,0,0,30,36.1,0,0,33,39.8,2,2.4,1,1.2,0,0,66,79.5
"049909",73,0,0,0,0,2,2.7,0,0,48,65.8,0,0,10,13.7,3,4.1,0,0,25,34.2,0,0,38,52.1,6,8.2,1,1.4,0,0,57,78.1
"050901",237,0,0,7,3,0,0,1,0.3,148,62.4,1,0.4,62,26.2,2,0.8,7,3,89,37.6,0,0,13,5.5,14,5.9,0,0,96,40.5,173,73
"050902",2839,19,0.7,102,3.6,65,2.3,60,2,1468,51.7,196,6.9,619,21.8,19,0.7,111,3.9,1371,48.3,0,0,940,33.1,351,12.4,126,4.4,761,26.8,1991,70.1
"050904",165,0,0,10,6.1,0,0,2,1,95,57.6,1,0.6,50,30.3,0,0,10,6.1,70,42.4,0,0,105,63.6,14,8.5,5,3,76,46.1,110,66.7
"050909",219,0,0,2,0.9,1,0.5,0,0,87,39.7,2,0.9,35,16,0,0,2,0.9,132,60.3,0,0,3,1.4,23,10.5,4,1.8,75,34.2,179,81.7
"050910",7995,124,1.6,270,3.4,1470,18.4,103,1.2,4323,54.1,463,5.8,1944,24.3,45,0.6,301,3.8,3672,45.9,137,1.7,4070,50.9,748,9.4,732,9.2,2324,29.1,3543,44.3
"051901",204,0,0,0,0,22,10.8,1,0.4,137,67.2,1,0.5,83,40.7,0,0,0,0,67,32.8,0,0,126,61.8,26,12.7,4,2,91,44.6,95,46.6
"052901",1146,1,0.1,192,16.8,25,2.2,5,0.4,485,42.3,68,5.9,870,75.9,2,0.2,198,17.3,661,57.7,0,0,488,42.6,87,7.6,5,0.4,330,28.8,243,21.2
"053001",826,2,0.2,159,19.2,5,0.6,18,1.9,421,51,52,6.3,619,74.9,9,1.1,117,14.2,405,49,0,0,477,57.7,59,7.1,2,0.2,160,19.4,189,22.9
"054901",387,0,0,4,1,20,5.2,2,0.5,288,74.4,21,5.4,276,71.3,0,0,4,1,99,25.6,0,0,122,31.5,36,9.3,0,0,99,25.6,91,23.5
"054902",298,0,0,23,7.7,14,4.7,15,4.3,233,78.2,10,3.4,242,81.2,0,0,23,7.7,65,21.8,0,0,180,60.4,43,14.4,0,0,99,33.2,42,14.1
"054903",581,1,0.2,7,1.2,4,0.7,4,0.6,479,82.4,16,2.8,445,76.6,0,0,7,1.2,102,17.6,0,0,334,57.5,63,10.8,2,0.3,129,22.2,129,22.2
"055901",436,3,0.7,22,5,0,0,6,1.2,324,74.3,21,4.8,385,88.3,1,0.2,25,5.7,112,25.7,2,0.5,235,53.9,29,6.7,9,2.1,160,36.7,36,8.3
"056901",1753,13,0.7,167,9.5,19,1.1,11,0.6,969,55.3,32,1.8,964,55,5,0.3,167,9.5,784,44.7,0,0,620,35.4,126,7.2,22,1.3,463,26.4,730,41.6
"056902",175,0,0,27,15.4,4,2.3,0,0,116,66.3,9,5.1,84,48,2,1.1,27,15.4,59,33.7,0,0,86,49.1,17,9.7,0,0,61,34.9,85,48.6
"057802",646,4,0.6,294,45.5,159,24.6,0,0,500,77.4,0,0,454,70.3,1,0.2,298,46.1,146,22.6,0,0,497,76.9,58,9,8,1.2,0,0,20,3.1
"057803",13959,1124,8.1,4393,31.5,2573,18.4,0,0,10402,74.5,0,0,9376,67.2,24,0.2,4447,31.9,3557,25.5,4,0,8479,60.7,852,6.1,240,1.7,2949,21.1,618,4.4
"057804",4468,16,0.4,766,17.1,1317,29.5,0,0,4199,94,0,0,3005,67.3,4,0.1,765,17.1,269,6,1,0,4309,96.4,427,9.6,13,0.3,806,18,112,2.5
"057805",281,0,0,115,40.9,10,3.6,0,0,186,66.2,0,0,205,73,0,0,120,42.7,95,33.8,0,0,138,49.1,19,6.8,12,4.3,0,0,54,19.2
"057806",1833,21,1.1,453,24.7,387,21.1,0,0,1386,75.6,28,1.5,1130,61.6,5,0.3,475,25.9,447,24.4,4,0.2,1309,71.4,111,6.1,25,1.4,266,14.5,261,14.2
"057807",5364,40,0.7,525,9.8,2532,47.2,0,0,3052,56.9,234,4.4,1786,33.3,16,0.3,533,9.9,2312,43.1,3,0.1,2239,41.7,374,7,156,2.9,921,17.2,831,15.5
"057808",1985,1016,51.2,523,26.3,308,15.5,0,0,658,33.1,143,7.2,579,29.2,20,1,533,26.9,1327,66.9,0,0,580,29.2,38,1.9,26,1.3,30,1.5,36,1.8
"057809",197,0,0,60,30.5,94,47.7,0,0,188,95.4,0,0,96,48.7,0,0,69,35,9,4.6,0,0,134,68,7,3.6,4,2,0,0,3,1.5
"057810",604,0,0,73,12.1,466,77.2,0,0,589,97.5,0,0,136,22.5,0,0,79,13.1,15,2.5,0,0,508,84.1,60,9.9,0,0,0,0,2,0.3
"057811",783,1,0.1,0,0,756,96.6,0,0,783,100,0,0,24,3.1,0,0,0,0,0,0,0,0,1,0.1,15,1.9,0,0,0,0,2,0.3
"057813",2353,30,1.3,1407,59.8,78,3.3,0,0,2148,91.3,0,0,2212,94,6,0.3,1442,61.3,205,8.7,0,0,1843,78.3,153,6.5,4,0.2,0,0,23,1
"057814",486,2,0.4,65,13.4,220,45.3,0,0,486,100,0,0,224,46.1,3,0.6,71,14.6,0,0,0,0,486,100,97,20,2,0.4,67,13.8,35,7.2
"057816",2161,3,0.1,20,0.9,2076,96.1,0,0,1796,83.1,0,0,63,2.9,1,0,20,0.9,365,16.9,6,0.3,570,26.4,108,5,4,0.2,0,0,8,0.4
"057817",1155,0,0,14,1.2,1083,93.8,0,0,1155,100,0,0,67,5.8,0,0,44,3.8,0,0,0,0,889,77,158,13.7,2,0.2,172,14.9,3,0.3
"057819",195,1,0.5,105,53.8,36,18.5,0,0,187,95.9,0,0,142,72.8,0,0,105,53.8,8,4.1,0,0,111,56.9,13,6.7,3,1.5,6,3.1,13,6.7
"057827",766,0,0,257,33.6,295,38.5,0,0,685,89.4,0,0,463,60.4,1,0.1,259,33.8,81,10.6,0,0,487,63.6,45,5.9,1,0.1,78,10.2,6,0.8
"057828",1380,15,1.1,102,7.4,361,26.2,0,0,925,67,0,0,562,40.7,13,0.9,117,8.5,455,33,3,0.2,1326,96.1,161,11.7,32,2.3,1354,98.1,394,28.6
"057829",940,1,0.1,368,39.1,30,3.2,0,0,854,90.9,30,3.2,863,91.8,0,0,371,39.5,86,9.1,0,0,603,64.1,106,11.3,15,1.6,296,31.5,31,3.3
"057830",1118,1,0.1,402,36,91,8.1,0,0,1029,92,18,1.6,1004,89.8,1,0.1,420,37.6,89,8,1,0.1,640,57.2,113,10.1,4,0.4,379,33.9,16,1.4
"057831",747,0,0,3,0.4,719,96.3,0,0,517,69.2,32,4.3,16,2.1,2,0.3,3,0.4,230,30.8,0,0,355,47.5,70,9.4,5,0.7,171,22.9,5,0.7
"057832",132,1,0.8,3,2.3,41,31.1,0,0,121,91.7,0,0,63,47.7,2,1.5,5,3.8,11,8.3,0,0,82,62.1,24,18.2,5,3.8,20,15.2,20,15.2
"057833",381,44,11.5,23,6,91,23.9,0,0,157,41.2,19,5,97,25.5,0,0,30,7.9,224,58.8,0,0,138,36.2,37,9.7,5,1.3,0,0,144,37.8
"057834",795,4,0.5,34,4.3,395,49.7,0,0,457,57.5,0,0,282,35.5,8,1,42,5.3,338,42.5,12,1.5,730,91.8,77,9.7,9,1.1,318,40,85,10.7
"057835",1526,8,0.5,880,57.7,114,7.5,0,0,1462,95.8,0,0,1382,90.6,0,0,899,58.9,64,4.2,1,0.1,903,59.2,59,3.9,1,0.1,0,0,20,1.3
"057836",316,0,0,0,0,306,96.8,0,0,221,69.9,24,7.6,9,2.8,0,0,0,0,95,30.1,0,0,84,26.6,22,7,1,0.3,0,0,0,0
"057837",1234,0,0,238,19.3,754,61.1,0,0,1107,89.7,1,0.1,437,35.4,0,0,243,19.7,127,10.3,0,0,275,22.3,71,5.8,8,0.6,0,0,35,2.8
"057839",1126,0,0,649,57.6,9,0.8,4,0.3,1011,89.8,0,0,1102,97.9,0,0,663,58.9,115,10.2,1,0.1,698,62,107,9.5,2,0.2,44,3.9,12,1.1
"057840",511,113,22.1,0,0,104,20.4,0,0,100,19.6,0,0,128,25,1,0.2,0,0,411,80.4,1,0.2,23,4.5,3,0.6,11,2.2,473,92.6,153,29.9
"057841",520,0,0,238,45.8,45,8.7,0,0,498,95.8,0,0,414,79.6,3,0.6,250,48.1,22,4.2,0,0,405,77.9,29,5.6,6,1.2,0,0,52,10
"057844",873,301,34.5,186,21.3,214,24.5,0,0,429,49.1,9,1,52,6,1,0.1,201,23,444,50.9,0,0,318,36.4,52,6,19,2.2,0,0,286,32.8
