DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"245901",501,1,0.2,74,14.8,0,0,0,0,423,84.4,23,4.6,486,97,3,0.6,75,15,78,15.6,2,0.4,295,58.9,24,4.8,0,0,109,21.8,9,1.8
"245902",1573,5,0.3,155,9.9,1,0.1,47,2.9,1329,84.5,88,5.6,1529,97.2,0,0,163,10.4,244,15.5,0,0,843,53.6,121,7.7,1,0.1,427,27.1,37,2.4
"245903",2197,2,0.1,143,6.5,8,0.4,62,2.5,2053,93.4,99,4.5,2159,98.3,5,0.2,167,7.6,144,6.6,0,0,1211,55.1,147,6.7,1,0,484,22,22,1
"245904",280,1,0.4,34,12.1,1,0.4,0,0,197,70.4,2,0.7,250,89.3,0,0,37,13.2,83,29.6,0,0,111,39.6,24,8.6,0,0,73,26.1,28,10
"246801",785,140,17.8,18,2.3,41,5.2,0,0,63,8,0,0,150,19.1,2,0.3,20,2.5,722,92,1,0.1,106,13.5,27,3.4,30,3.8,0,0,421,53.6
"246902",991,7,0.7,131,13.2,23,2.3,18,1.7,608,61.4,47,4.7,364,36.7,6,0.6,141,14.2,383,38.6,7,0.7,482,48.6,92,9.3,21,2.1,309,31.2,563,56.8
"246904",10328,102,1,1168,11.3,327,3.2,118,1.1,4782,46.3,820,7.9,4155,40.2,37,0.4,1215,11.8,5546,53.7,8,0.1,3923,38,925,9,211,2,2826,27.4,5488,53.1
"246905",410,0,0,26,6.3,8,2,0,0,237,57.8,11,2.7,147,35.9,1,0.2,24,5.9,173,42.2,0,0,113,27.6,38,9.3,12,2.9,210,51.2,242,59
"246906",5746,57,1,362,6.3,721,12.5,103,1.7,2694,46.9,242,4.2,2325,40.5,7,0.1,494,8.6,3052,53.1,10,0.2,2300,40,460,8,234,4.1,1144,19.9,2392,41.6
"246907",1076,5,0.5,140,13,30,2.8,23,2.1,665,61.8,46,4.3,482,44.8,1,0.1,151,14,411,38.2,3,0.3,463,43,91,8.5,39,3.6,250,23.2,516,48
"246908",2845,10,0.4,79,2.8,37,1.3,53,1.8,811,28.5,144,5.1,536,18.8,9,0.3,80,2.8,2034,71.5,6,0.2,773,27.2,239,8.4,63,2.2,733,25.8,2184,76.8
"246909",45588,5435,11.9,4203,9.2,4114,9,592,1.2,13601,29.8,3751,8.2,13774,30.2,197,0.4,3789,8.3,31987,70.2,89,0.2,11680,25.6,3598,7.9,1898,4.2,10599,23.2,20081,44
"246911",3181,16,0.5,420,13.2,294,9.2,103,3.1,2125,66.8,185,5.8,1974,62.1,8,0.3,436,13.7,1056,33.2,1,0,1515,47.6,338,10.6,62,1.9,765,24,826,26
"246912",626,1,0.2,14,2.2,15,2.4,12,1.8,252,40.3,53,8.5,170,27.2,3,0.5,15,2.4,374,59.7,1,0.2,184,29.4,53,8.5,23,3.7,188,30,413,66
"246913",34265,1765,5.2,1602,4.7,1327,3.9,422,1.2,7519,21.9,6188,18.1,8152,23.8,106,0.3,1606,4.7,26746,78.1,60,0.2,9382,27.4,3147,9.2,1168,3.4,4641,13.5,21687,63.3
"246914",106,1,0.9,3,2.8,0,0,0,0,26,24.5,3,2.8,21,19.8,2,1.9,3,2.8,80,75.5,0,0,9,8.5,7,6.6,1,0.9,0,0,81,76.4
"247901",3806,11,0.3,127,3.3,41,1.1,74,1.8,2040,53.6,150,3.9,2462,64.7,13,0.3,158,4.2,1766,46.4,1,0,1747,45.9,402,10.6,52,1.4,1079,28.3,1226,32.2
"247903",3056,2,0.1,90,2.9,39,1.3,31,1,785,25.7,208,6.8,818,26.8,14,0.5,93,3,2271,74.3,3,0.1,880,28.8,337,11,62,2,761,24.9,2118,69.3
"247904",816,0,0,31,3.8,5,0.6,14,1.6,308,37.7,60,7.4,399,48.9,2,0.2,31,3.8,508,62.3,0,0,219,26.8,72,8.8,6,0.7,197,24.1,404,49.5
"247906",825,0,0,21,2.5,12,1.5,9,1.1,441,53.5,58,7,370,44.8,1,0.1,20,2.4,384,46.5,0,0,237,28.7,104,12.6,13,1.6,180,21.8,429,52
"248901",1357,7,0.5,209,15.4,29,2.1,26,1.8,856,63.1,70,5.2,1015,74.8,5,0.4,232,17.1,501,36.9,1,0.1,845,62.3,115,8.5,15,1.1,336,24.8,285,21
"248902",400,0,0,12,3,5,1.3,1,0.2,108,27,26,6.5,129,32.3,4,1,12,3,292,73,1,0.3,96,24,34,8.5,7,1.8,99,24.8,254,63.5
"249901",703,3,0.4,24,3.4,8,1.1,8,1,236,33.6,75,10.7,90,12.8,0,0,24,3.4,467,66.4,0,0,243,34.6,63,9,13,1.8,189,26.9,589,83.8
"249902",1161,2,0.2,54,4.7,18,1.6,17,1.4,620,53.4,52,4.5,171,14.7,16,1.4,54,4.7,541,46.6,3,0.3,460,39.6,108,9.3,27,2.3,319,27.5,924,79.6
"249903",2199,4,0.2,424,19.3,12,0.5,44,1.8,1210,55,67,3,1001,45.5,14,0.6,427,19.4,989,45,1,0,1072,48.7,190,8.6,25,1.1,543,24.7,1142,51.9
"249904",588,0,0,56,9.5,8,1.4,5,0.8,353,60,31,5.3,147,25,5,0.9,56,9.5,235,40,0,0,184,31.3,48,8.2,3,0.5,149,25.3,425,72.3
"249905",3024,19,0.6,370,12.2,32,1.1,52,1.6,1389,45.9,308,10.2,992,32.8,21,0.7,383,12.7,1635,54.1,3,0.1,1127,37.3,256,8.5,48,1.6,604,20,1909,63.1
"249906",1083,2,0.2,33,3,3,0.3,13,1.1,336,31,141,13,130,12,7,0.6,33,3,747,69,0,0,318,29.4,98,9,16,1.5,320,29.5,925,85.4
"249908",251,1,0.4,13,5.2,4,1.6,2,0.7,132,52.6,4,1.6,57,22.7,1,0.4,14,5.6,119,47.4,0,0,102,40.6,23,9.2,3,1.2,91,36.3,185,73.7
"250902",765,0,0,10,1.3,82,10.7,12,1.4,469,61.3,40,5.2,38,5,3,0.4,10,1.3,296,38.7,2,0.3,242,31.6,77,10.1,33,4.3,216,28.2,607,79.3
"250903",1598,16,1,133,8.3,116,7.3,24,1.4,1007,63,86,5.4,443,27.7,6,0.4,140,8.8,591,37,2,0.1,559,35,135,8.4,50,3.1,344,21.5,965,60.4
"250904",1165,4,0.3,42,3.6,37,3.2,21,1.7,635,54.5,43,3.7,174,14.9,5,0.4,42,3.6,530,45.5,2,0.2,365,31.3,108,9.3,30,2.6,341,29.3,913,78.4
"250905",380,0,0,48,12.6,0,0,4,1,233,61.3,18,4.7,105,27.6,1,0.3,50,13.2,147,38.7,0,0,158,41.6,22,5.8,10,2.6,118,31.1,264,69.5
"250906",841,7,0.8,14,1.7,4,0.5,4,0.4,463,55.1,51,6.1,95,11.3,2,0.2,14,1.7,378,44.9,0,0,277,32.9,82,9.8,5,0.6,279,33.2,728,86.6
"250907",1490,17,1.1,103,6.9,28,1.9,28,1.7,791,53.1,100,6.7,222,14.9,12,0.8,105,7,699,46.9,1,0.1,624,41.9,133,8.9,40,2.7,305,20.5,1170,78.5
"251901",1686,7,0.4,279,16.5,7,0.4,12,0.7,843,50,68,4,1305,77.4,5,0.3,285,16.9,843,50,0,0,766,45.4,99,5.9,15,0.9,433,25.7,347,20.6
"251902",447,1,0.2,57,12.8,0,0,5,1,302,67.6,45,10.1,273,61.1,0,0,57,12.8,145,32.4,0,0,145,32.4,34,7.6,2,0.4,109,24.4,171,38.3
"252901",2574,13,0.5,222,8.6,35,1.4,29,1.1,1402,54.5,87,3.4,680,26.4,17,0.7,232,9,1172,45.5,2,0.1,1259,48.9,260,10.1,33,1.3,645,25.1,1794,69.7
"252902",195,0,0,5,2.6,0,0,3,1.5,122,62.6,14,7.2,25,12.8,0,0,5,2.6,73,37.4,0,0,64,32.8,21,10.8,2,1,46,23.6,168,86.2
"252903",746,5,0.7,50,6.7,14,1.9,6,0.7,478,64.1,30,4,278,37.3,3,0.4,51,6.8,268,35.9,0,0,288,38.6,94,12.6,21,2.8,213,28.6,425,57
"253901",3585,5,0.1,888,24.8,1,0,74,2,2808,78.3,242,6.8,3545,98.9,0,0,944,26.3,777,21.7,0,0,1913,53.4,216,6,0,0,1192,33.2,34,0.9
"254901",1992,1,0.1,100,5,11,0.6,58,2.6,1661,83.4,87,4.4,1960,98.4,1,0.1,112,5.6,331,16.6,0,0,1367,68.6,153,7.7,3,0.2,457,22.9,16,0.8
"254902",481,0,0,48,10,1,0.2,6,1.1,412,85.7,32,6.7,453,94.2,0,0,50,10.4,69,14.3,0,0,321,66.7,49,10.2,1,0.2,107,22.2,26,5.4
