DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"057847",823,13,1.6,15,1.8,264,32.1,0,0,283,34.4,0,0,259,31.5,0,0,16,1.9,540,65.6,0,0,22,2.7,42,5.1,38,4.6,169,20.5,249,30.3
"057848",10239,651,6.4,2397,23.4,2269,22.2,0,0,5322,52,642,6.3,5174,50.5,30,0.3,2397,23.4,4917,48,8,0.1,4271,41.7,442,4.3,330,3.2,950,9.3,1777,17.4
"057849",239,0,0,8,3.3,196,82,0,0,218,91.2,11,4.6,36,15.1,1,0.4,9,3.8,21,8.8,0,0,148,61.9,22,9.2,1,0.4,0,0,5,2.1
"057850",77,2,2.6,14,18.2,10,13,0,0,43,55.8,23,29.9,33,42.9,0,0,14,18.2,34,44.2,0,0,33,42.9,5,6.5,7,9.1,0,0,25,32.5
"057903",25196,2719,10.8,7464,29.6,4192,16.6,452,1.6,16262,64.5,1903,7.6,14104,56,73,0.3,7187,28.5,8934,35.5,28,0.1,13265,52.6,2687,10.7,691,2.7,4865,19.3,3389,13.5
"057904",7866,96,1.2,627,8,5250,66.7,223,2.5,5363,68.2,406,5.2,1866,23.7,24,0.3,587,7.5,2503,31.8,12,0.2,3319,42.2,658,8.4,226,2.9,1959,24.9,392,5
"057905",157787,2193,1.4,65705,41.6,35528,22.5,1955,1.1,138551,87.8,21116,13.4,110377,70,503,0.3,69318,43.9,19236,12.2,106,0.1,100111,63.4,11818,7.5,988,0.6,36155,22.9,8092,5.1
"057906",9742,29,0.3,656,6.7,7463,76.6,302,2.8,7011,72,836,8.6,1820,18.7,18,0.2,702,7.2,2731,28,4,0,5235,53.7,866,8.9,171,1.8,2861,29.4,237,2.4
"057907",12792,183,1.4,2206,17.2,5128,40.1,410,2.9,9719,76,697,5.4,6695,52.3,94,0.7,2385,18.6,3073,24,17,0.1,7203,56.3,1056,8.3,174,1.4,5346,41.8,501,3.9
"057909",57029,4986,8.7,15423,27,9928,17.4,732,1.2,36408,63.8,4011,7,28639,50.2,966,1.7,15816,27.7,20621,36.2,46,0.1,28071,49.2,4607,8.1,1331,2.3,15685,27.5,11133,19.5
"057910",29287,922,3.1,8570,29.3,5260,18,537,1.7,22140,75.6,2001,6.8,18884,64.5,122,0.4,8533,29.1,7147,24.4,32,0.1,18693,63.8,2475,8.5,520,1.8,7368,25.2,3547,12.1
"057911",7024,425,6.1,47,0.7,52,0.7,24,0.3,0,0,841,12,343,4.9,24,0.3,56,0.8,7024,100,10,0.1,757,10.8,561,8,145,2.1,910,13,6025,85.8
"057912",34725,1145,3.3,14212,40.9,4435,12.8,591,1.6,26992,77.7,4274,12.3,25072,72.2,566,1.6,13535,39,7733,22.3,62,0.2,24287,69.9,2535,7.3,366,1.1,9820,28.3,3079,8.9
"057913",7634,15,0.2,580,7.6,5814,76.2,265,3.2,6608,86.6,690,9,1511,19.8,41,0.5,593,7.8,1026,13.4,4,0.1,4357,57.1,611,8,102,1.3,2506,32.8,147,1.9
"057914",40945,636,1.6,9515,23.2,10138,24.8,909,2.1,30754,75.1,1938,4.7,22926,56,340,0.8,9769,23.9,10191,24.9,40,0.1,22959,56.1,3970,9.7,777,1.9,11003,26.9,6088,14.9
"057916",39170,2777,7.1,10075,25.7,8278,21.1,328,0.8,21217,54.2,3727,9.5,15216,38.8,178,0.5,10121,25.8,17953,45.8,50,0.1,21451,54.8,4239,10.8,1057,2.7,10632,27.1,11614,29.7
"057919",1737,389,22.4,56,3.2,177,10.2,3,0.2,259,14.9,174,10,197,11.3,1,0.1,57,3.3,1478,85.1,0,0,383,22,159,9.2,61,3.5,466,26.8,912,52.5
"057922",12349,5431,44,1680,13.6,536,4.3,33,0.3,1144,9.3,2222,18,1716,13.9,50,0.4,1375,11.1,11205,90.7,14,0.1,2960,24,665,5.4,365,3,2583,20.9,4237,34.3
"058902",170,0,0,9,5.3,0,0,0,0,97,57.1,20,11.8,92,54.1,1,0.6,9,5.3,73,42.9,0,0,68,40,9,5.3,3,1.8,67,39.4,74,43.5
"058905",259,2,0.8,15,5.8,2,0.8,0,0,91,35.1,31,12,88,34,1,0.4,15,5.8,168,64.9,0,0,54,20.8,10,3.9,3,1.2,77,29.7,163,62.9
"058906",2006,11,0.5,88,4.4,78,3.9,65,2.9,1708,85.1,105,5.2,1618,80.7,7,0.3,105,5.2,298,14.9,3,0.1,1262,62.9,175,8.7,14,0.7,565,28.2,275,13.7
"058909",235,2,0.9,28,11.9,1,0.4,0,0,121,51.5,7,3,94,40,3,1.3,28,11.9,114,48.5,0,0,108,46,16,6.8,1,0.4,69,29.4,134,57
"059901",4142,10,0.2,709,17.1,23,0.6,129,2.8,3353,81,126,3,3639,87.9,11,0.3,755,18.2,789,19,2,0,2643,63.8,296,7.1,9,0.2,1251,30.2,448,10.8
"059902",139,2,1.4,13,9.4,0,0,0,0,89,64,5,3.6,103,74.1,0,0,13,9.4,50,36,0,0,45,32.4,13,9.4,1,0.7,0,0,33,23.7
"060902",829,4,0.5,20,2.4,84,10.1,23,2.6,499,60.2,99,11.9,102,12.3,9,1.1,20,2.4,330,39.8,0,0,282,34,73,8.8,36,4.3,243,29.3,594,71.7
"060914",177,6,3.4,7,4,61,34.5,0,0,156,88.1,3,1.7,13,7.3,1,0.6,7,4,21,11.9,0,0,66,37.3,22,12.4,9,5.1,38,21.5,87,49.2
"061802",337,0,0,96,28.5,59,17.5,0,0,263,78,0,0,162,48.1,2,0.6,96,28.5,74,22,0,0,270,80.1,49,14.5,17,5,0,0,97,28.8
"061804",876,327,37.3,72,8.2,69,7.9,0,0,33,3.8,86,9.8,125,14.3,7,0.8,74,8.4,843,96.2,0,0,83,9.5,58,6.6,35,4,94,10.7,313,35.7
"061805",354,47,13.3,6,1.7,21,5.9,0,0,23,6.5,0,0,41,11.6,0,0,7,2,331,93.5,4,1.1,39,11,32,9,11,3.1,0,0,230,65
"061901",28382,875,3.1,4238,14.9,4034,14.2,376,1.3,11778,41.5,2957,10.4,8445,29.8,204,0.7,4236,14.9,16604,58.5,58,0.2,10806,38.1,2978,10.5,501,1.8,7238,25.5,14265,50.3
"061902",53182,7269,13.7,9241,17.4,5519,10.4,688,1.2,17232,32.4,5764,10.8,15472,29.1,226,0.4,8447,15.9,35950,67.6,53,0.1,19068,35.9,5542,10.4,1895,3.6,9640,18.1,22748,42.8
"061903",1357,7,0.5,330,24.3,31,2.3,19,1.3,736,54.2,93,6.9,623,45.9,14,1,330,24.3,621,45.8,3,0.2,715,52.7,108,8,22,1.6,400,29.5,657,48.4
"061905",2090,9,0.4,243,11.6,50,2.4,26,1.2,745,35.6,89,4.3,560,26.8,8,0.4,180,8.6,1345,64.4,1,0,1005,48.1,227,10.9,54,2.6,680,32.5,1408,67.4
"061906",1328,5,0.4,102,7.7,22,1.7,19,1.4,528,39.8,104,7.8,307,23.1,7,0.5,103,7.8,800,60.2,0,0,388,29.2,98,7.4,30,2.3,391,29.4,957,72.1
"061907",2397,13,0.5,92,3.8,164,6.8,18,0.7,686,28.6,151,6.3,409,17.1,16,0.7,97,4,1711,71.4,0,0,683,28.5,185,7.7,54,2.3,683,28.5,1741,72.6
"061908",2679,26,1,211,7.9,90,3.4,32,1.1,1155,43.1,108,4,687,25.6,19,0.7,212,7.9,1524,56.9,2,0.1,980,36.6,274,10.2,96,3.6,718,26.8,1759,65.7
"061910",2429,57,2.3,64,2.6,24,1,15,0.6,202,8.3,257,10.6,270,11.1,8,0.3,64,2.6,2227,91.7,2,0.1,472,19.4,204,8.4,52,2.1,370,15.2,2016,83
"061911",21964,795,3.6,1123,5.1,1601,7.3,147,0.7,4013,18.3,2149,9.8,4589,20.9,111,0.5,1097,5,17951,81.7,45,0.2,7229,32.9,1882,8.6,569,2.6,5228,23.8,14254,64.9
"061912",3947,99,2.5,353,8.9,316,8,49,1.2,1568,39.7,347,8.8,1124,28.5,33,0.8,361,9.1,2379,60.3,4,0.1,1520,38.5,437,11.1,212,5.4,1126,28.5,2159,54.7
"061914",7361,211,2.9,1493,20.3,1109,15.1,160,2.1,3130,42.5,336,4.6,2937,39.9,25,0.3,1367,18.6,4231,57.5,17,0.2,3621,49.2,579,7.9,269,3.7,1867,25.4,2793,37.9
"062901",2036,7,0.3,78,3.8,274,13.5,45,1.9,1245,61.1,77,3.8,928,45.6,5,0.2,79,3.9,791,38.9,1,0,1011,49.7,215,10.6,42,2.1,595,29.2,779,38.3
"062902",156,0,0,0,0,4,2.6,0,0,60,38.5,6,3.8,67,42.9,0,0,0,0,96,61.5,0,0,78,50,11,7.1,0,0,51,32.7,85,54.5
"062903",1606,7,0.4,273,17,136,8.5,34,1.9,1193,74.3,57,3.5,1024,63.8,0,0,274,17.1,413,25.7,0,0,812,50.6,217,13.5,21,1.3,324,20.2,418,26
"062904",513,0,0,9,1.8,11,2.1,17,3,330,64.3,23,4.5,274,53.4,1,0.2,9,1.8,183,35.7,0,0,226,44.1,58,11.3,4,0.8,156,30.4,223,43.5
"062905",69,0,0,5,7.2,5,7.2,0,0,46,66.7,7,10.1,37,53.6,0,0,5,7.2,23,33.3,0,0,9,13,4,5.8,3,4.3,0,0,24,34.8
"062906",110,0,0,0,0,1,0.9,0,0,35,31.8,3,2.7,18,16.4,0,0,0,0,75,68.2,0,0,29,26.4,7,6.4,0,0,8,7.3,91,82.7
"063903",278,1,0.4,3,1.1,9,3.2,2,0.7,160,57.6,28,10.1,117,42.1,0,0,3,1.1,118,42.4,0,0,127,45.7,37,13.3,5,1.8,94,33.8,146,52.5
"063906",103,0,0,0,0,0,0,0,0,85,82.5,14,13.6,40,38.8,0,0,0,0,18,17.5,0,0,21,20.4,17,16.5,0,0,39,37.9,63,61.2
"064903",2204,11,0.5,117,5.3,9,0.4,63,2.5,1676,76,174,7.9,2067,93.8,2,0.1,151,6.9,528,24,0,0,1415,64.2,142,6.4,5,0.2,676,30.7,110,5
"065901",478,0,0,1,0.2,44,9.2,2,0.4,265,55.4,36,7.5,52,10.9,0,0,1,0.2,213,44.6,2,0.4,155,32.4,41,8.6,17,3.6,127,26.6,363,75.9
"065902",116,0,0,3,2.6,2,1.7,0,0,91,78.4,1,0.9,24,20.7,1,0.9,3,2.6,25,21.6,0,0,16,13.8,8,6.9,0,0,70,60.3,89,76.7
"066005",27,0,0,19,70.4,0,0,0,0,26,96.3,0,0,27,100,0,0,19,70.4,1,3.7,0,0,21,77.8,0,0,0,0,0,0,0,0
"066901",363,0,0,14,3.9,0,0,13,3.3,290,79.9,21,5.8,360,99.2,0,0,15,4.1,73,20.1,0,0,163,44.9,40,11,0,0,121,33.3,3,0.8
"066902",1375,1,0.1,18,1.3,0,0,27,1.8,1091,79.3,93,6.8,1353,98.4,0,0,25,1.8,284,20.7,0,0,815,59.3,115,8.4,1,0.1,314,22.8,20,1.5
"066903",809,4,0.5,36,4.4,1,0.1,3,0.3,588,72.7,44,5.4,739,91.3,1,0.1,39,4.8,221,27.3,0,0,472,58.3,107,13.2,2,0.2,295,36.5,62,7.7
"067902",886,8,0.9,10,1.1,10,1.1,9,0.9,491,55.4,43,4.9,152,17.2,6,0.7,10,1.1,395,44.6,0,0,277,31.3,94,10.6,28,3.2,250,28.2,682,77
"067903",1111,10,0.9,67,6,24,2.2,7,0.6,627,56.4,38,3.4,305,27.5,4,0.4,69,6.2,484,43.6,0,0,497,44.7,109,9.8,14,1.3,301,27.1,754,67.9
"067904",332,0,0,20,6,2,0.6,3,0.8,235,70.8,13,3.9,135,40.7,0,0,21,6.3,97,29.2,0,0,138,41.6,44,13.3,5,1.5,104,31.3,190,57.2
"067907",386,0,0,4,1,10,2.6,8,1.6,291,75.4,17,4.4,82,21.2,4,1,5,1.3,95,24.6,0,0,188,48.7,56,14.5,6,1.6,102,26.4,284,73.6
"067908",141,0,0,8,5.7,0,0,0,0,100,70.9,2,1.4,23,16.3,0,0,8,5.7,41,29.1,0,0,29,20.6,7,5,1,0.7,61,43.3,117,83
"068802",778,2,0.3,4,0.5,12,1.5,0,0,130,16.7,15,1.9,305,39.2,5,0.6,4,0.5,648,83.3,0,0,96,12.3,54,6.9,7,0.9,0,0,447,57.5
"068803",563,4,0.7,0,0,12,2.1,0,0,95,16.9,57,10.1,199,35.3,3,0.5,0,0,468,83.1,0,0,29,5.2,23,4.1,10,1.8,0,0,335,59.5
"068901",31380,298,0.9,5297,16.9,1221,3.9,532,1.6,17364,55.3,2944,9.4,23576,75.1,88,0.3,5253,16.7,14016,44.7,64,0.2,18136,57.8,2475,7.9,306,1,6813,21.7,5827,18.6
"069901",286,0,0,14,4.9,0,0,5,1.7,210,73.4,12,4.2,238,83.2,0,0,14,4.9,76,26.6,0,0,143,50,35,12.2,0,0,84,29.4,48,16.8
"069902",283,0,0,3,1.1,5,1.8,0,0,193,68.2,8,2.8,117,41.3,2,0.7,3,1.1,90,31.8,0,0,76,26.9,22,7.8,6,2.1,86,30.4,153,54.1
"070801",2551,0,0,1337,52.4,722,28.3,0,0,2247,88.1,47,1.8,1709,67,6,0.2,1374,53.9,304,11.9,0,0,2119,83.1,131,5.1,12,0.5,439,17.2,102,4
"070901",403,1,0.2,11,2.7,7,1.7,5,1.2,215,53.3,10,2.5,126,31.3,0,0,11,2.7,188,46.7,1,0.2,19,4.7,51,12.7,2,0.5,120,29.8,266,66
"070903",5842,24,0.4,785,13.4,745,12.8,94,1.5,4021,68.8,451,7.7,3297,56.4,8,0.1,794,13.6,1821,31.2,24,0.4,2486,42.6,603,10.3,63,1.1,1682,28.8,1681,28.8
"070905",2580,5,0.2,604,23.4,185,7.2,68,2.6,2128,82.5,89,3.4,1797,69.7,8,0.3,633,24.5,452,17.5,1,0,1497,58,259,10,27,1,774,30,557,21.6
"070907",584,2,0.3,50,8.6,89,15.2,19,3,351,60.1,19,3.3,187,32,2,0.3,50,8.6,233,39.9,0,0,211,36.1,76,13,19,3.3,167,28.6,285,48.8
"070908",8406,109,1.3,315,3.7,447,5.3,79,0.9,1795,21.4,550,6.5,1811,21.5,31,0.4,318,3.8,6611,78.6,6,0.1,2895,34.4,786,9.4,295,3.5,1837,21.9,5707,67.9
"070909",258,0,0,21,8.1,60,23.3,3,1.1,195,75.6,9,3.5,76,29.5,0,0,22,8.5,63,24.4,0,0,144,55.8,28,10.9,24,9.3,35,13.6,98,38
"070910",1185,5,0.4,95,8,16,1.4,24,1.9,615,51.9,46,3.9,504,42.5,2,0.2,99,8.4,570,48.1,0,0,512,43.2,151,12.7,14,1.2,320,27,644,54.3
"070911",5740,50,0.9,516,9,1221,21.3,197,3.2,2618,45.6,486,8.5,1977,34.4,36,0.6,576,10,3122,54.4,6,0.1,2377,41.4,613,10.7,130,2.3,1864,32.5,2320,40.4
"070912",8399,44,0.5,720,8.6,964,11.5,141,1.6,4069,48.4,332,4,2883,34.3,43,0.5,675,8,4330,51.6,16,0.2,4039,48.1,991,11.8,230,2.7,2825,33.6,4219,50.2
"070915",1098,8,0.7,46,4.2,14,1.3,4,0.4,432,39.3,25,2.3,195,17.8,1,0.1,46,4.2,666,60.7,1,0.1,350,31.9,90,8.2,18,1.6,341,31.1,861,78.4
"071801",963,18,1.9,237,24.6,30,3.1,0,0,394,40.9,0,0,834,86.6,2,0.2,273,28.3,569,59.1,1,0.1,295,30.6,52,5.4,10,1,0,0,68,7.1
"071803",240,0,0,38,15.8,2,0.8,0,0,223,92.9,0,0,237,98.8,0,0,39,16.3,17,7.1,0,0,234,97.5,21,8.8,0,0,66,27.5,1,0.4
"071804",381,0,0,22,5.8,2,0.5,0,0,275,72.2,0,0,364,95.5,1,0.3,22,5.8,106,27.8,0,0,350,91.9,24,6.3,1,0.3,123,32.3,13,3.4
"071806",3300,32,1,561,17,176,5.3,0,0,2305,69.8,249,7.5,2746,83.2,8,0.2,636,19.3,995,30.2,1,0,1537,46.6,293,8.9,36,1.1,400,12.1,301,9.1
"071807",259,0,0,234,90.3,0,0,0,0,248,95.8,0,0,257,99.2,0,0,198,76.4,11,4.2,0,0,211,81.5,7,2.7,0,0,20,7.7,2,0.8
"071809",352,3,0.9,93,26.4,12,3.4,0,0,141,40.1,0,0,310,88.1,0,0,101,28.7,211,59.9,0,0,120,34.1,14,4,3,0.9,0,0,24,6.8
"071810",245,1,0.4,48,19.6,3,1.2,0,0,195,79.6,15,6.1,230,93.9,1,0.4,48,19.6,50,20.4,0,0,137,55.9,20,8.2,0,0,0,0,10,4.1
"071901",11483,11,0.1,3495,30.4,43,0.4,111,0.9,9659,84.1,450,3.9,10930,95.2,32,0.3,3895,33.9,1824,15.9,1,0,6875,59.9,844,7.3,65,0.6,3089,26.9,401,3.5
"071902",59246,693,1.2,17940,30.3,2096,3.5,1146,1.8,41195,69.5,7255,12.2,49571,83.7,131,0.2,16549,27.9,18051,30.5,228,0.4,34362,58,6187,10.4,875,1.5,16295,27.5,5652,9.5
"071903",2311,1,0,798,34.5,1,0,39,1.5,2198,95.1,161,7,2288,99,0,0,1003,43.4,113,4.9,0,0,1644,71.1,264,11.4,2,0.1,594,25.7,19,0.8
"071904",3877,0,0,1740,44.9,4,0.1,76,1.8,3721,96,187,4.8,3854,99.4,0,0,1981,51.1,156,4,0,0,2781,71.7,341,8.8,3,0.1,1227,31.6,16,0.4
"071905",41508,103,0.2,11565,27.9,639,1.5,441,1,32742,78.9,3104,7.5,38907,93.7,74,0.2,10582,25.5,8766,21.1,36,0.1,21030,50.7,5060,12.2,194,0.5,12443,30,1555,3.7
"071906",867,0,0,163,18.8,4,0.5,7,0.8,866,99.9,51,5.9,834,96.2,0,0,217,25,1,0.1,0,0,490,56.5,89,10.3,3,0.3,182,21,26,3
"071907",6030,23,0.4,1981,32.9,34,0.6,133,2.1,4262,70.7,536,8.9,5692,94.4,7,0.1,1765,29.3,1768,29.3,2,0,3402,56.4,549,9.1,27,0.4,1780,29.5,245,4.1
"071908",1129,0,0,355,31.4,0,0,23,1.8,1072,95,57,5,1127,99.8,1,0.1,587,52,57,5,0,0,882,78.1,65,5.8,0,0,398,35.3,1,0.1
"071909",45804,277,0.6,8932,19.5,1018,2.2,466,1,32635,71.2,2449,5.3,42392,92.6,78,0.2,9787,21.4,13169,28.8,68,0.1,20921,45.7,3997,8.7,316,0.7,16042,35,1655,3.6
"072801",7022,63,0.9,1262,18,680,9.7,0,0,4337,61.8,0,0,3408,48.5,39,0.6,1262,18,2685,38.2,12,0.2,6173,87.9,716,10.2,178,2.5,2362,33.6,2642,37.6
"072802",136,0,0,10,7.4,1,0.7,0,0,119,87.5,0,0,68,50,3,2.2,11,8.1,17,12.5,0,0,115,84.6,14,10.3,1,0.7,68,50,63,46.3
"072901",120,0,0,18,15,0,0,0,0,100,83.3,0,0,65,54.2,0,0,18,15,20,16.7,0,0,26,21.7,3,2.5,3,2.5,0,0,52,43.3
"072902",1175,4,0.3,227,19.3,10,0.9,13,1,897,76.3,108,9.2,736,62.6,2,0.2,228,19.4,278,23.7,0,0,555,47.2,77,6.6,15,1.3,317,27,408,34.7
"072903",3680,31,0.8,361,9.8,40,1.1,39,1,1701,46.2,176,4.8,1212,32.9,22,0.6,385,10.5,1979,53.8,0,0,1330,36.1,254,6.9,68,1.8,815,22.1,2307,62.7
"072904",103,0,0,0,0,0,0,0,0,38,36.9,10,9.7,8,7.8,1,1,0,0,65,63.1,0,0,30,29.1,6,5.8,1,1,0,0,93,90.3
"072908",207,1,0.5,4,1.9,0,0,2,0.9,65,31.4,6,2.9,36,17.4,4,1.9,4,1.9,142,68.6,0,0,70,33.8,6,2.9,2,1,52,25.1,164,79.2
"072909",271,0,0,56,20.7,0,0,2,0.7,134,49.4,10,3.7,130,48,0,0,56,20.7,137,50.6,0,0,121,44.6,14,5.2,2,0.7,74,27.3,139,51.3
"072910",114,0,0,1,0.9,0,0,0,0,34,29.8,13,11.4,16,14,0,0,1,0.9,80,70.2,0,0,20,17.5,7,6.1,5,4.4,0,0,93,81.6
"073901",510,1,0.2,90,17.6,76,14.9,4,0.7,440,86.3,39,7.6,308,60.4,1,0.2,90,17.6,70,13.7,1,0.2,356,69.8,60,11.8,11,2.2,164,32.2,112,22
"073903",869,2,0.2,124,14.3,527,60.6,25,2.6,859,98.8,74,8.5,269,31,1,0.1,124,14.3,10,1.2,0,0,265,30.5,95,10.9,16,1.8,169,19.4,54,6.2
"073904",156,0,0,0,0,1,0.6,0,0,38,24.4,1,0.6,24,15.4,0,0,0,0,118,75.6,0,0,62,39.7,17,10.9,3,1.9,0,0,128,82.1
"073905",643,2,0.3,22,3.4,86,13.4,12,1.7,426,66.3,42,6.5,222,34.5,0,0,28,4.4,217,33.7,0,0,258,40.1,83,12.9,26,4,196,30.5,307,47.7
"074903",1864,9,0.5,228,12.2,140,7.5,27,1.3,1331,71.4,70,3.8,476,25.5,22,1.2,225,12.1,533,28.6,1,0.1,569,30.5,249,13.4,86,4.6,449,24.1,1130,60.6
"074904",383,2,0.5,11,2.9,1,0.3,0,0,160,41.8,9,2.3,29,7.6,0,0,11,2.9,223,58.2,0,0,90,23.5,32,8.4,10,2.6,80,20.9,341,89
"074905",242,4,1.7,1,0.4,2,0.8,0,0,112,46.3,6,2.5,26,10.7,0,0,1,0.4,130,53.7,0,0,17,7,34,14,4,1.7,76,31.4,206,85.1
"074907",603,0,0,51,8.5,59,9.8,4,0.6,369,61.2,56,9.3,117,19.4,5,0.8,51,8.5,234,38.8,1,0.2,231,38.3,71,11.8,37,6.1,199,33,384,63.7
"074909",917,1,0.1,31,3.4,26,2.8,6,0.6,519,56.6,60,6.5,165,18,16,1.7,31,3.4,398,43.4,3,0.3,384,41.9,81,8.8,34,3.7,285,31.1,672,73.3
"074911",289,2,0.7,0,0,2,0.7,0,0,125,43.3,31,10.7,14,4.8,4,1.4,0,0,164,56.7,0,0,51,17.6,26,9,20,6.9,74,25.6,247,85.5
"074912",529,2,0.4,16,3,11,2.1,2,0.4,225,42.5,19,3.6,87,16.4,8,1.5,16,3,304,57.5,0,0,130,24.6,51,9.6,9,1.7,143,27,412,77.9
"074917",524,0,0,14,2.7,6,1.1,0,0,231,44.1,20,3.8,47,9,2,0.4,14,2.7,293,55.9,0,0,59,11.3,53,10.1,16,3.1,131,25,453,86.5
"075901",575,4,0.7,46,8,22,3.8,2,0.3,356,61.9,58,10.1,320,55.7,1,0.2,46,8,219,38.1,0,0,162,28.2,52,9,4,0.7,147,25.6,224,39
"075902",1991,12,0.6,264,13.3,197,9.9,34,1.6,1009,50.7,157,7.9,773,38.8,3,0.2,267,13.4,982,49.3,0,0,882,44.3,163,8.2,51,2.6,337,16.9,955,48
"075903",757,6,0.8,65,8.6,93,12.3,4,0.5,441,58.3,49,6.5,314,41.5,3,0.4,66,8.7,316,41.7,0,0,330,43.6,89,11.8,16,2.1,272,35.9,325,42.9
"075906",239,1,0.4,9,3.8,3,1.3,0,0,68,28.5,21,8.8,34,14.2,0,0,11,4.6,171,71.5,0,0,79,33.1,18,7.5,4,1.7,96,40.2,197,82.4
"075908",281,0,0,25,8.9,16,5.7,2,0.7,102,36.3,3,1.1,54,19.2,2,0.7,25,8.9,179,63.7,0,0,112,39.9,29,10.3,10,3.6,116,41.3,199,70.8
"076903",294,2,0.7,12,4.1,4,1.4,0,0,148,50.3,6,2,101,34.4,0,0,12,4.1,146,49.7,0,0,93,31.6,23,7.8,1,0.3,74,25.2,186,63.3
"076904",246,0,0,5,2,8,3.3,5,1.6,144,58.5,12,4.9,129,52.4,1,0.4,5,2,102,41.5,0,0,70,28.5,19,7.7,6,2.4,69,28,102,41.5
"077901",802,0,0,73,9.1,41,5.1,14,1.5,620,77.3,25,3.1,618,77.1,0,0,77,9.6,182,22.7,0,0,450,56.1,74,9.2,9,1.1,201,25.1,134,16.7
"077902",464,0,0,27,5.8,10,2.2,1,0.2,349,75.2,8,1.7,372,80.2,0,0,27,5.8,115,24.8,0,0,245,52.8,45,9.7,1,0.2,115,24.8,81,17.5
"078901",227,3,1.3,4,1.8,4,1.8,1,0.4,165,72.7,11,4.8,86,37.9,0,0,4,1.8,62,27.3,0,0,103,45.4,37,16.3,8,3.5,61,26.9,126,55.5
"079901",30744,2046,6.7,4147,13.5,5872,19.1,349,1.1,12988,42.2,2521,8.2,13574,44.2,91,0.3,4202,13.7,17756,57.8,46,0.1,13853,45.1,2502,8.1,738,2.4,8175,26.6,8377,27.2
"079906",3167,11,0.3,287,9.1,94,3,16,0.5,1173,37,77,2.4,1442,45.5,8,0.3,290,9.2,1994,63,0,0,1298,41,306,9.7,38,1.2,1040,32.8,1574,49.7
"079907",73750,18869,25.6,11329,15.4,20383,27.6,781,1,27503,37.3,5348,7.3,19426,26.3,275,0.4,11949,16.2,46247,62.7,105,0.1,32656,44.3,4965,6.7,2099,2.8,17044,23.1,12593,17.1
"079910",3537,219,6.2,572,16.2,1489,42.1,64,1.7,2430,68.7,165,4.7,1605,45.4,11,0.3,593,16.8,1107,31.3,6,0.2,1991,56.3,284,8,75,2.1,1064,30.1,132,3.7
"080901",1617,15,0.9,215,13.3,86,5.3,38,2.1,981,60.7,91,5.6,427,26.4,5,0.3,167,10.3,636,39.3,1,0.1,700,43.3,154,9.5,66,4.1,431,26.7,1017,62.9
"081902",1858,14,0.8,117,6.3,291,15.7,15,0.8,958,51.6,84,4.5,433,23.3,6,0.3,118,6.4,900,48.4,2,0.1,706,38,111,6,51,2.7,445,24,1061,57.1
"081904",1251,4,0.3,75,6,174,13.9,34,2.5,708,56.6,115,9.2,341,27.3,1,0.1,75,6,543,43.4,0,0,514,41.1,131,10.5,41,3.3,455,36.4,690,55.2
"081905",512,2,0.4,14,2.7,69,13.5,14,2.5,265,51.8,35,6.8,98,19.1,2,0.4,15,2.9,247,48.2,0,0,238,46.5,33,6.4,7,1.4,181,35.4,334,65.2
"081906",168,0,0,7,4.2,17,10.1,0,0,88,52.4,3,1.8,19,11.3,0,0,7,4.2,80,47.6,0,0,33,19.6,13,7.7,5,3,12,7.1,127,75.6
"082902",989,7,0.7,31,3.1,1,0.1,25,2.3,739,74.7,74,7.5,876,88.6,0,0,31,3.1,250,25.3,0,0,558,56.4,97,9.8,2,0.2,233,23.6,103,10.4
"082903",2238,5,0.2,124,5.5,8,0.4,61,2.5,1826,81.6,134,6,2120,94.7,2,0.1,135,6,412,18.4,1,0,1512,67.6,212,9.5,3,0.1,627,28,99,4.4
"083901",567,0,0,119,21,40,7.1,1,0.1,411,72.5,29,5.1,454,80.1,0,0,130,22.9,156,27.5,0,0,379,66.8,32,5.6,2,0.4,188,33.2,71,12.5
"083902",134,0,0,10,7.5,2,1.5,0,0,78,58.2,2,1.5,79,59,0,0,11,8.2,56,41.8,0,0,37,27.6,9,6.7,0,0,56,41.8,53,39.6
"083903",2821,18,0.6,408,14.5,22,0.8,56,1.8,1505,53.3,148,5.2,1391,49.3,9,0.3,411,14.6,1316,46.7,3,0.1,1255,44.5,210,7.4,19,0.7,825,29.2,1359,48.2
"084802",1126,22,2,237,21,92,8.2,0,0,783,69.5,46,4.1,650,57.7,8,0.7,255,22.6,343,30.5,0,0,634,56.3,114,10.1,26,2.3,104,9.2,328,29.1
"084804",281,9,3.2,0,0,152,54.1,0,0,247,87.9,29,10.3,77,27.4,0,0,0,0,34,12.1,0,0,5,1.8,12,4.3,6,2.1,0,0,37,13.2
