DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"025901",1014,0,0,16,1.6,32,3.2,12,1,421,41.5,79,7.8,246,24.3,1,0.1,16,1.6,593,58.5,1,0.1,387,38.2,104,10.3,27,2.7,302,29.8,707,69.7
"025902",3589,34,0.9,108,3,192,5.3,57,1.5,2381,66.3,227,6.3,1397,38.9,16,0.4,114,3.2,1208,33.7,0,0,1641,45.7,304,8.5,110,3.1,1093,30.5,1840,51.3
"025904",210,1,0.5,3,1.4,4,1.9,1,0.4,103,49,9,4.3,53,25.2,4,1.9,4,1.9,107,51,1,0.5,83,39.5,32,15.2,2,1,70,33.3,145,69
"025905",294,0,0,9,3.1,2,0.7,0,0,169,57.5,21,7.1,57,19.4,1,0.3,9,3.1,125,42.5,1,0.3,92,31.3,23,7.8,2,0.7,87,29.6,231,78.6
"025906",208,0,0,0,0,1,0.5,0,0,134,64.4,15,7.2,19,9.1,0,0,0,0,74,35.6,0,0,77,37,13,6.3,5,2.4,78,37.5,183,88
"025908",181,1,0.6,3,1.7,0,0,0,0,112,61.9,7,3.9,41,22.7,0,0,3,1.7,69,38.1,0,0,48,26.5,25,13.8,3,1.7,44,24.3,136,75.1
"025909",1228,16,1.3,17,1.4,39,3.2,7,0.5,541,44.1,107,8.7,276,22.5,5,0.4,18,1.5,687,55.9,1,0.1,481,39.2,132,10.7,34,2.8,337,27.4,857,69.8
"026901",1768,6,0.3,186,10.5,170,9.6,37,1.9,943,53.3,122,6.9,630,35.6,6,0.3,188,10.6,825,46.7,0,0,784,44.3,116,6.6,44,2.5,476,26.9,912,51.6
"026902",468,0,0,40,8.5,116,24.8,17,2.9,342,73.1,27,5.8,143,30.6,0,0,41,8.8,126,26.9,0,0,296,63.2,54,11.5,17,3.6,75,16,192,41
"026903",517,0,0,22,4.3,148,28.6,6,1.1,341,66,39,7.5,126,24.4,0,0,21,4.1,176,34,0,0,274,53,43,8.3,11,2.1,155,30,232,44.9
"027903",3131,12,0.4,215,6.9,41,1.3,54,1.5,1773,56.6,94,3,901,28.8,11,0.4,218,7,1358,43.4,2,0.1,1322,42.2,320,10.2,67,2.1,934,29.8,2097,67
"027904",4054,24,0.6,514,12.7,107,2.6,84,1.9,2419,59.7,281,6.9,1777,43.8,14,0.3,523,12.9,1635,40.3,17,0.4,1917,47.3,420,10.4,61,1.5,1143,28.2,2054,50.7
"028902",5351,16,0.3,711,13.3,233,4.4,145,2.6,3757,70.2,347,6.5,3735,69.8,20,0.4,826,15.4,1594,29.8,4,0.1,2973,55.6,664,12.4,70,1.3,1519,28.4,1273,23.8
"028903",1375,0,0,185,13.5,84,6.1,24,1.5,986,71.7,67,4.9,897,65.2,2,0.1,182,13.2,389,28.3,1,0.1,795,57.8,135,9.8,16,1.2,444,32.3,375,27.3
"028906",163,0,0,2,1.2,16,9.8,3,1.5,131,80.4,23,14.1,73,44.8,1,0.6,2,1.2,32,19.6,0,0,40,24.5,16,9.8,1,0.6,65,39.9,72,44.2
"029901",4216,224,5.3,470,11.1,92,2.2,115,2.5,2563,60.8,305,7.2,2632,62.4,11,0.3,476,11.3,1653,39.2,2,0,2213,52.5,342,8.1,36,0.9,1281,30.4,1219,28.9
"030901",350,2,0.6,11,3.1,0,0,3,0.8,199,56.9,33,9.4,34,9.7,1,0.3,11,3.1,151,43.1,0,0,139,39.7,33,9.4,2,0.6,116,33.1,311,88.9
"030902",1453,6,0.4,9,0.6,21,1.4,32,2,683,47,65,4.5,208,14.3,3,0.2,8,0.6,770,53,1,0.1,647,44.5,144,9.9,30,2.1,401,27.6,1184,81.5
"030903",322,1,0.3,2,0.6,3,0.9,3,0.8,217,67.4,11,3.4,66,20.5,0,0,2,0.6,105,32.6,0,0,166,51.6,36,11.2,4,1.2,90,28,248,77
"030906",405,3,0.7,0,0,5,1.2,1,0.2,209,51.6,15,3.7,48,11.9,1,0.2,0,0,196,48.4,0,0,163,40.2,39,9.6,14,3.5,129,31.9,334,82.5
"031901",48269,94,0.2,15144,31.4,44,0.1,621,1.2,45732,94.7,4952,10.3,47804,99,6,0,15697,32.5,2537,5.3,5,0,31480,65.2,4930,10.2,10,0,14624,30.3,306,0.6
"031903",18625,95,0.5,2981,16,90,0.5,754,3.7,13735,73.7,1141,6.1,17043,91.5,27,0.1,2678,14.4,4890,26.3,6,0,11032,59.2,1609,8.6,28,0.2,5445,29.2,1336,7.2
"031905",3595,3,0.1,469,13,4,0.1,68,1.7,2982,82.9,184,5.1,3472,96.6,5,0.1,523,14.5,613,17.1,1,0,1719,47.8,276,7.7,5,0.1,805,22.4,105,2.9
"031906",10631,22,0.2,2142,20.1,23,0.2,142,1.3,8317,78.2,794,7.5,10257,96.5,13,0.1,2357,22.2,2314,21.8,1,0,4713,44.3,796,7.5,10,0.1,2680,25.2,305,2.9
"031909",2493,13,0.5,829,33.3,10,0.4,73,2.6,1893,75.9,130,5.2,2282,91.5,2,0.1,896,35.9,600,24.1,0,0,1689,67.7,216,8.7,13,0.5,687,27.6,173,6.9
"031911",2181,0,0,287,13.2,3,0.1,32,1.4,1822,83.5,97,4.4,2097,96.1,1,0,323,14.8,359,16.5,1,0,1202,55.1,177,8.1,3,0.1,671,30.8,76,3.5
"031912",11018,5,0,2255,20.5,5,0,287,2.3,8431,76.5,332,3,10903,99,1,0,2612,23.7,2587,23.5,0,0,6956,63.1,825,7.5,12,0.1,3270,29.7,92,0.8
"031913",716,0,0,260,36.3,0,0,9,1.1,681,95.1,78,10.9,705,98.5,1,0.1,266,37.2,35,4.9,0,0,557,77.8,47,6.6,0,0,245,34.2,10,1.4
"031914",1144,0,0,161,14.1,4,0.3,46,3.6,1025,89.6,38,3.3,1128,98.6,0,0,180,15.7,119,10.4,0,0,752,65.7,84,7.3,0,0,349,30.5,12,1
"031916",3375,355,10.5,101,3,36,1.1,30,0.9,1935,57.3,742,22,2767,82,1,0,97,2.9,1440,42.7,0,0,835,24.7,50,1.5,32,0.9,3018,89.4,184,5.5
"032902",2433,27,1.1,381,15.7,431,17.7,67,2.5,1953,80.3,82,3.4,918,37.7,14,0.6,392,16.1,480,19.7,1,0,1282,52.7,250,10.3,59,2.4,753,30.9,983,40.4
"033901",136,0,0,2,1.5,1,0.7,0,0,46,33.8,9,6.6,15,11,0,0,2,1.5,90,66.2,0,0,38,27.9,13,9.6,2,1.5,35,25.7,118,86.8
"033902",643,1,0.2,4,0.6,10,1.6,2,0.3,128,19.9,41,6.4,57,8.9,6,0.9,4,0.6,515,80.1,1,0.2,147,22.9,55,8.6,4,0.6,178,27.7,564,87.7
"033904",369,0,0,0,0,0,0,2,0.5,161,43.6,13,3.5,47,12.7,4,1.1,0,0,208,56.4,0,0,132,35.8,30,8.1,4,1.1,108,29.3,314,85.1
"034901",1782,11,0.6,40,2.2,606,34,78,3.9,1178,66.1,144,8.1,127,7.1,7,0.4,40,2.2,604,33.9,2,0.1,729,40.9,179,10,67,3.8,562,31.5,962,54
"034902",167,0,0,0,0,32,19.2,3,1.7,142,85,7,4.2,12,7.2,0,0,0,0,25,15,0,0,62,37.1,14,8.4,15,9,55,32.9,108,64.7
"034903",1231,4,0.3,40,3.2,153,12.4,19,1.5,761,61.8,54,4.4,120,9.7,4,0.3,43,3.5,470,38.2,1,0.1,519,42.2,93,7.6,48,3.9,371,30.1,901,73.2
"034905",742,11,1.5,25,3.4,168,22.6,13,1.6,526,70.9,44,5.9,68,9.2,2,0.3,25,3.4,216,29.1,0,0,403,54.3,77,10.4,25,3.4,233,31.4,468,63.1
"034906",380,2,0.5,0,0,4,1.1,5,1.2,134,35.3,9,2.4,1,0.3,1,0.3,0,0,246,64.7,0,0,188,49.5,36,9.5,2,0.5,97,25.5,370,97.4
"034907",1033,5,0.5,1,0.1,137,13.3,21,1.9,564,54.6,89,8.6,28,2.7,9,0.9,1,0.1,469,45.4,0,0,484,46.9,89,8.6,41,4,291,28.2,813,78.7
"034909",276,4,1.4,3,1.1,11,4,1,0.3,163,59.1,7,2.5,8,2.9,6,2.2,3,1.1,113,40.9,0,0,95,34.4,26,9.4,1,0.4,100,36.2,246,89.1
"035901",1233,5,0.4,220,17.8,16,1.3,16,1.2,1084,87.9,33,2.7,1056,85.6,2,0.2,236,19.1,149,12.1,0,0,751,60.9,94,7.6,3,0.2,377,30.6,151,12.2
"035902",246,0,0,16,6.5,4,1.6,2,0.7,223,90.7,5,2,234,95.1,0,0,16,6.5,23,9.3,0,0,161,65.4,19,7.7,2,0.8,68,27.6,6,2.4
"035903",227,0,0,6,2.6,2,0.9,0,0,42,18.5,5,2.2,24,10.6,2,0.9,6,2.6,185,81.5,0,0,48,21.1,13,5.7,1,0.4,98,43.2,198,87.2
"036901",1219,25,2.1,109,8.9,157,12.9,22,1.7,648,53.2,101,8.3,381,31.3,7,0.6,109,8.9,571,46.8,0,0,492,40.4,94,7.7,34,2.8,306,25.1,615,50.5
"036902",4900,33,0.7,117,2.4,153,3.1,46,0.9,951,19.4,172,3.5,1037,21.2,31,0.6,123,2.5,3949,80.6,0,0,1292,26.4,329,6.7,108,2.2,1136,23.2,3538,72.2
"036903",1419,13,0.9,310,21.8,118,8.3,12,0.8,801,56.4,75,5.3,562,39.6,1,0.1,310,21.8,618,43.6,0,0,631,44.5,110,7.8,23,1.6,352,24.8,702,49.5
"037901",646,2,0.3,93,14.4,172,26.6,5,0.7,406,62.8,35,5.4,200,31,0,0,99,15.3,240,37.2,0,0,368,57,69,10.7,27,4.2,221,34.2,245,37.9
"037904",4976,23,0.5,1248,25.1,840,16.9,97,1.8,3973,79.8,238,4.8,2463,49.5,18,0.4,1279,25.7,1003,20.2,3,0.1,3332,67,423,8.5,126,2.5,981,19.7,1503,30.2
"037907",2207,4,0.2,118,5.3,301,13.6,31,1.3,1284,58.2,116,5.3,332,15,7,0.3,118,5.3,923,41.8,0,0,1027,46.5,251,11.4,61,2.8,538,24.4,1502,68.1
"037908",539,3,0.6,149,27.6,21,3.9,9,1.6,514,95.4,3,0.6,431,80,1,0.2,205,38,25,4.6,0,0,345,64,39,7.2,3,0.6,130,24.1,80,14.8
"037909",299,0,0,15,5,23,7.7,14,3.9,181,60.5,15,5,33,11,0,0,16,5.4,118,39.5,0,0,194,64.9,30,10,11,3.7,73,24.4,232,77.6
"038901",1148,17,1.5,33,2.9,50,4.4,26,2.1,592,51.6,83,7.2,442,38.5,11,1,32,2.8,556,48.4,1,0.1,428,37.3,115,10,20,1.7,279,24.3,607,52.9
"039902",983,1,0.1,3,0.3,8,0.8,3,0.3,420,42.7,62,6.3,78,7.9,16,1.6,3,0.3,563,57.3,1,0.1,361,36.7,117,11.9,39,4,355,36.1,840,85.5
"039903",519,0,0,3,0.6,4,0.8,3,0.5,258,49.7,22,4.2,59,11.4,12,2.3,3,0.6,261,50.3,0,0,114,22,48,9.2,16,3.1,160,30.8,428,82.5
"039904",146,0,0,0,0,1,0.7,0,0,71,48.6,2,1.4,9,6.2,1,0.7,0,0,75,51.4,0,0,56,38.4,13,8.9,13,8.9,57,39,122,83.6
"039905",97,0,0,0,0,0,0,1,0.9,35,36.1,0,0,4,4.1,0,0,0,0,62,63.9,0,0,23,23.7,16,16.5,0,0,37,38.1,93,95.9
"040901",433,0,0,77,17.8,12,2.8,14,2.8,403,93.1,19,4.4,378,87.3,0,0,77,17.8,30,6.9,0,0,288,66.5,33,7.6,3,0.7,115,26.6,40,9.2
"040902",362,0,0,11,3,9,2.5,2,0.5,177,48.9,15,4.1,161,44.5,1,0.3,14,3.9,185,51.1,4,1.1,143,39.5,44,12.2,7,1.9,105,29,180,49.7
"041901",274,1,0.4,6,2.2,0,0,3,1,131,47.8,19,6.9,96,35,0,0,6,2.2,143,52.2,0,0,93,33.9,25,9.1,0,0,133,48.5,177,64.6
"041902",275,0,0,4,1.5,1,0.4,6,2.2,167,60.7,9,3.3,92,33.5,0,0,4,1.5,108,39.3,0,0,106,38.5,36,13.1,7,2.5,90,32.7,175,63.6
"042901",925,8,0.9,18,1.9,29,3.1,19,1.9,583,63,36,3.9,248,26.8,6,0.6,18,1.9,342,37,0,0,444,48,96,10.4,23,2.5,221,23.9,611,66.1
"042903",265,0,0,0,0,11,4.2,0,0,183,69.1,14,5.3,70,26.4,3,1.1,0,0,82,30.9,0,0,139,52.5,21,7.9,9,3.4,65,24.5,172,64.9
"042905",144,0,0,0,0,0,0,0,0,97,67.4,5,3.5,30,20.8,0,0,0,0,47,32.6,0,0,10,6.9,9,6.3,3,2.1,52,36.1,111,77.1
"043801",1097,237,21.6,30,2.7,104,9.5,0,0,85,7.7,0,0,161,14.7,14,1.3,31,2.8,1012,92.3,2,0.2,122,11.1,53,4.8,51,4.6,0,0,528,48.1
"043901",20554,3396,16.5,1273,6.2,2338,11.4,130,0.6,3115,15.2,2901,14.1,2582,12.6,115,0.6,1290,6.3,17439,84.8,64,0.3,4908,23.9,2001,9.7,849,4.1,5273,25.7,11210,54.5
"043902",2858,23,0.8,317,11.1,254,8.9,22,0.7,1216,42.5,81,2.8,890,31.1,20,0.7,319,11.2,1642,57.5,3,0.1,977,34.2,268,9.4,94,3.3,659,23.1,1574,55.1
"043903",2198,19,0.9,131,6,69,3.1,22,1,637,29,110,5,553,25.2,24,1.1,133,6.1,1561,71,0,0,526,23.9,156,7.1,77,3.5,608,27.7,1456,66.2
"043904",1542,9,0.6,114,7.4,60,3.9,20,1.2,811,52.6,95,6.2,490,31.8,12,0.8,114,7.4,731,47.4,0,0,457,29.6,154,10,27,1.8,295,19.1,944,61.2
"043905",49485,8873,17.9,2263,4.6,5191,10.5,170,0.4,5558,11.2,4955,10,7068,14.3,292,0.6,2323,4.7,43927,88.8,47,0.1,9528,19.3,4259,8.6,1601,3.2,10142,20.5,26413,53.4
"043907",24653,914,3.7,2740,11.1,3190,12.9,276,1.1,7607,30.9,1886,7.7,6864,27.8,137,0.6,2611,10.6,17046,69.1,69,0.3,7055,28.6,2375,9.6,683,2.8,5319,21.6,12796,51.9
"043908",2110,15,0.7,83,3.9,113,5.4,10,0.5,365,17.3,198,9.4,382,18.1,27,1.3,84,4,1745,82.7,3,0.1,496,23.5,194,9.2,58,2.7,563,26.7,1512,71.7
"043910",54398,12085,22.2,6956,12.8,6382,11.7,306,0.5,15619,28.7,9668,17.8,12687,23.3,155,0.3,7166,13.2,38779,71.3,55,0.1,14042,25.8,5409,9.9,1914,3.5,10587,19.5,21120,38.8
"043911",3787,19,0.5,397,10.5,212,5.6,40,1,2225,58.8,151,4,1593,42.1,25,0.7,623,16.5,1562,41.2,4,0.1,1610,42.5,403,10.6,105,2.8,572,15.1,1829,48.3
"043912",7060,206,2.9,258,3.7,531,7.5,39,0.6,587,8.3,638,9,903,12.8,51,0.7,258,3.7,6473,91.7,12,0.2,1217,17.2,549,7.8,280,4,1572,22.3,5077,71.9
"043914",13978,1127,8.1,1441,10.3,1945,13.9,139,1,3810,27.3,1528,10.9,3055,21.9,104,0.7,1482,10.6,10168,72.7,35,0.3,4614,33,1295,9.3,414,3,2706,19.4,7298,52.2
"043917",719,1,0.1,45,6.3,5,0.7,3,0.4,397,55.2,54,7.5,132,18.4,6,0.8,45,6.3,322,44.8,0,0,214,29.8,51,7.1,16,2.2,170,23.6,559,77.7
"043918",1826,20,1.1,222,12.2,92,5,23,1.2,775,42.4,127,7,509,27.9,12,0.7,223,12.2,1051,57.6,1,0.1,862,47.2,167,9.1,40,2.2,441,24.2,1152,63.1
"043919",3810,197,5.2,32,0.8,72,1.9,3,0.1,115,3,731,19.2,326,8.6,21,0.6,33,0.9,3695,97,3,0.1,386,10.1,270,7.1,155,4.1,892,23.4,3036,79.7
"044902",602,0,0,49,8.1,24,4,0,0,371,61.6,20,3.3,297,49.3,2,0.3,49,8.1,231,38.4,0,0,255,42.4,63,10.5,8,1.3,139,23.1,271,45
"045902",1613,11,0.7,166,10.3,206,12.8,24,1.3,984,61,74,4.6,651,40.4,3,0.2,166,10.3,629,39,0,0,865,53.6,182,11.3,20,1.2,431,26.7,722,44.8
"045903",1255,3,0.2,141,11.2,257,20.5,41,3.1,933,74.3,52,4.1,684,54.5,2,0.2,141,11.2,322,25.7,0,0,578,46.1,132,10.5,17,1.4,259,20.6,292,23.3
"045905",635,1,0.2,97,15.3,90,14.2,1,0.2,337,53.1,41,6.5,266,41.9,0,0,98,15.4,298,46.9,0,0,297,46.8,49,7.7,19,3,200,31.5,259,40.8
"046802",490,0,0,65,13.3,85,17.3,0,0,488,99.6,0,0,197,40.2,0,0,65,13.3,2,0.4,0,0,489,99.8,198,40.4,14,2.9,171,34.9,194,39.6
"046901",8441,64,0.8,722,8.6,136,1.6,89,1,3095,36.7,595,7,3995,47.3,39,0.5,741,8.8,5346,63.3,8,0.1,3224,38.2,625,7.4,129,1.5,1729,20.5,4070,48.2
"046902",20264,255,1.3,1071,5.3,474,2.3,246,1.2,6205,30.6,2337,11.5,7677,37.9,57,0.3,1136,5.6,14059,69.4,34,0.2,7984,39.4,1930,9.5,498,2.5,5443,26.9,11269,55.6
"047901",1259,6,0.5,150,11.9,3,0.2,11,0.8,823,65.4,65,5.2,638,50.7,5,0.4,151,12,436,34.6,0,0,545,43.3,124,9.8,10,0.8,293,23.3,597,47.4
"047902",634,3,0.5,19,3,4,0.6,1,0.1,354,55.8,35,5.5,208,32.8,2,0.3,19,3,280,44.2,0,0,306,48.3,66,10.4,12,1.9,209,33,405,63.9
"047903",221,0,0,68,30.8,0,0,0,0,183,82.8,4,1.8,140,63.3,1,0.5,68,30.8,38,17.2,0,0,122,55.2,33,14.9,3,1.4,85,38.5,77,34.8
"047905",152,0,0,0,0,0,0,0,0,100,65.8,8,5.3,30,19.7,1,0.7,0,0,52,34.2,0,0,56,36.8,16,10.5,0,0,65,42.8,121,79.6
"048901",247,0,0,6,2.4,0,0,0,0,168,68,7,2.8,159,64.4,0,0,6,2.4,79,32,0,0,136,55.1,32,13,1,0.4,81,32.8,87,35.2
"048903",211,0,0,8,3.8,0,0,3,1.1,158,74.9,9,4.3,97,46,0,0,8,3.8,53,25.1,0,0,110,52.1,19,9,6,2.8,71,33.6,108,51.2
"049901",2853,31,1.1,596,20.9,201,7,81,2.6,2267,79.5,147,5.2,1613,56.5,18,0.6,605,21.2,586,20.5,4,0.1,1594,55.9,199,7,132,4.6,554,19.4,854,29.9
"049902",491,4,0.8,2,0.4,1,0.2,0,0,81,16.5,19,3.9,15,3.1,5,1,2,0.4,410,83.5,1,0.2,96,19.6,56,11.4,5,1,176,35.8,460,93.7
"049903",743,8,1.1,67,9,0,0,2,0.3,387,52.1,31,4.2,167,22.5,2,0.3,67,9,356,47.9,0,0,289,38.9,82,11,11,1.5,220,29.6,555,74.7
"049905",1145,2,0.2,21,1.8,7,0.6,21,1.7,513,44.8,68,5.9,142,12.4,16,1.4,22,1.9,632,55.2,0,0,329,28.7,114,10,17,1.5,364,31.8,961,83.9
"049906",472,1,0.2,3,0.6,1,0.2,0,0,169,35.8,19,4,54,11.4,5,1.1,3,0.6,303,64.2,0,0,127,26.9,35,7.4,13,2.8,142,30.1,398,84.3
"049907",506,9,1.8,0,0,1,0.2,1,0.2,47,9.3,35,6.9,15,3,2,0.4,0,0,459,90.7,0,0,112,22.1,19,3.8,6,1.2,137,27.1,473,93.5
"049908",88,0,0,0,0,0,0,0,0,64,72.7,1,1.1,11,12.5,0,0,0,0,24,27.3,0,0,29,33,3,3.4,1,1.1,0,0,76,86.4
"049909",62,0,0,0,0,0,0,0,0,40,64.5,0,0,5,8.1,2,3.2,0,0,22,35.5,0,0,40,64.5,6,9.7,0,0,0,0,55,88.7
"050901",258,0,0,13,5,1,0.4,2,0.7,170,65.9,2,0.8,62,24,1,0.4,13,5,88,34.1,0,0,53,20.5,16,6.2,5,1.9,95,36.8,189,73.3
"050902",2806,17,0.6,113,4,63,2.2,48,1.6,1378,49.1,194,6.9,610,21.7,16,0.6,115,4.1,1428,50.9,0,0,987,35.2,331,11.8,110,3.9,561,20,1990,70.9
"050904",184,0,0,9,4.9,0,0,4,2,122,66.3,2,1.1,53,28.8,0,0,9,4.9,62,33.7,0,0,97,52.7,14,7.6,5,2.7,78,42.4,126,68.5
"050909",190,0,0,2,1.1,1,0.5,6,2.8,91,47.9,3,1.6,23,12.1,0,0,2,1.1,99,52.1,0,0,7,3.7,22,11.6,4,2.1,74,38.9,162,85.3
"050910",7826,112,1.4,213,2.7,1461,18.7,100,1.1,4033,51.5,496,6.3,1874,23.9,51,0.7,247,3.2,3793,48.5,137,1.8,3553,45.4,699,8.9,696,8.9,1966,25.1,3495,44.7
"051901",205,0,0,0,0,25,12.2,1,0.4,134,65.4,1,0.5,73,35.6,3,1.5,0,0,71,34.6,0,0,129,62.9,27,13.2,5,2.4,70,34.1,99,48.3
"052901",1162,1,0.1,193,16.6,26,2.2,14,1.1,471,40.5,63,5.4,876,75.4,2,0.2,196,16.9,691,59.5,1,0.1,657,56.5,87,7.5,5,0.4,289,24.9,251,21.6
"053001",864,3,0.3,183,21.2,3,0.3,33,3.6,536,62,42,4.9,643,74.4,7,0.8,147,17,328,38,0,0,523,60.5,57,6.6,2,0.2,152,17.6,206,23.8
"054901",363,0,0,2,0.6,17,4.7,0,0,265,73,23,6.3,258,71.1,0,0,2,0.6,98,27,0,0,183,50.4,43,11.8,1,0.3,89,24.5,87,24
"054902",284,0,0,17,6,8,2.8,8,2.4,249,87.7,11,3.9,228,80.3,0,0,17,6,35,12.3,0,0,193,68,50,17.6,1,0.4,79,27.8,47,16.5
"054903",585,1,0.2,6,1,7,1.2,7,1.2,477,81.5,20,3.4,438,74.9,1,0.2,6,1,108,18.5,0,0,332,56.8,63,10.8,3,0.5,129,22.1,135,23.1
"055901",431,4,0.9,28,6.5,0,0,6,1.2,320,74.2,26,6,388,90,1,0.2,30,7,111,25.8,2,0.5,264,61.3,24,5.6,4,0.9,142,32.9,32,7.4
"056901",1760,11,0.6,146,8.3,21,1.2,6,0.3,1030,58.5,34,1.9,938,53.3,4,0.2,146,8.3,730,41.5,0,0,824,46.8,117,6.6,19,1.1,457,26,767,43.6
"056902",180,1,0.6,34,18.9,4,2.2,0,0,124,68.9,9,5,88,48.9,2,1.1,34,18.9,56,31.1,0,0,97,53.9,16,8.9,0,0,50,27.8,85,47.2
"057802",662,2,0.3,279,42.1,139,21,0,0,573,86.6,0,0,496,74.9,0,0,279,42.1,89,13.4,1,0.2,521,78.7,57,8.6,6,0.9,0,0,18,2.7
"057803",2724,946,34.7,408,15,180,6.6,0,0,1035,38,0,0,1125,41.3,4,0.1,420,15.4,1689,62,1,0,982,36,139,5.1,97,3.6,532,19.5,371,13.6
"057804",4158,19,0.5,622,15,1280,30.8,0,0,3941,94.8,0,0,2713,65.2,12,0.3,640,15.4,217,5.2,1,0,3967,95.4,435,10.5,13,0.3,815,19.6,120,2.9
"057805",272,3,1.1,116,42.6,7,2.6,0,0,170,62.5,0,0,197,72.4,0,0,124,45.6,102,37.5,0,0,135,49.6,18,6.6,12,4.4,0,0,53,19.5
"057806",1633,20,1.2,394,24.1,304,18.6,0,0,1209,74,21,1.3,998,61.1,3,0.2,422,25.8,424,26,4,0.2,1115,68.3,117,7.2,26,1.6,291,17.8,278,17
"057807",5026,37,0.7,479,9.5,2418,48.1,0,0,2776,55.2,223,4.4,1597,31.8,17,0.3,484,9.6,2250,44.8,6,0.1,2285,45.5,320,6.4,148,2.9,864,17.2,803,16
"057808",1790,886,49.5,473,26.4,304,17,0,0,704,39.3,189,10.6,546,30.5,12,0.7,486,27.2,1086,60.7,0,0,521,29.1,33,1.8,15,0.8,30,1.7,27,1.5
"057809",224,0,0,77,34.4,94,42,0,0,214,95.5,0,0,125,55.8,0,0,85,37.9,10,4.5,0,0,146,65.2,6,2.7,0,0,0,0,5,2.2
"057810",644,0,0,64,9.9,507,78.7,0,0,565,87.7,0,0,131,20.3,0,0,68,10.6,79,12.3,0,0,348,54,15,2.3,0,0,0,0,6,0.9
"057811",716,1,0.1,0,0,685,95.7,0,.,706,98.6,0,0,22,3.1,1,0.1,0,0,10,1.4,0,0,8,1.1,1,0.1,0,0,0,0,7,1
"057813",1840,29,1.6,1227,66.7,33,1.8,0,0,1673,90.9,0,0,1760,95.7,5,0.3,1263,68.6,167,9.1,0,0,1495,81.3,130,7.1,2,0.1,0,0,11,0.6
"057814",506,2,0.4,61,12.1,230,45.5,0,0,506,100,0,0,228,45.1,1,0.2,65,12.8,0,0,0,0,506,100,108,21.3,5,1,219,43.3,40,7.9
"057815",2390,2,0.1,1271,53.2,820,34.3,0,0,2280,95.4,25,1,1531,64.1,2,0.1,1291,54,110,4.6,0,0,2152,90,107,4.5,7,0.3,389,16.3,28,1.2
"057816",2152,3,0.1,13,0.6,2090,97.1,0,0,1821,84.6,0,0,43,2,3,0.1,13,0.6,331,15.4,4,0.2,1670,77.6,120,5.6,3,0.1,0,0,6,0.3
"057817",885,0,0,8,0.9,823,93,0,0,883,99.8,0,0,57,6.4,0,0,8,0.9,2,0.2,0,0,169,19.1,132,14.9,2,0.2,79,8.9,3,0.3
"057819",193,0,0,102,52.8,45,23.3,0,0,181,93.8,0,0,123,63.7,0,0,102,52.8,12,6.2,1,0.5,124,64.2,20,10.4,3,1.6,7,3.6,21,10.9
"057827",720,0,0,254,35.3,257,35.7,0,0,658,91.4,0,0,446,61.9,0,0,255,35.4,62,8.6,0,0,462,64.2,41,5.7,4,0.6,121,16.8,13,1.8
"057828",1248,24,1.9,98,7.9,245,19.6,0,0,714,57.2,0,0,517,41.4,12,1,104,8.3,534,42.8,5,0.4,1174,94.1,126,10.1,25,2,1198,96,420,33.7
"057829",974,0,0,363,37.3,33,3.4,0,0,914,93.8,39,4,884,90.8,0,0,367,37.7,60,6.2,0,0,709,72.8,109,11.2,17,1.7,312,32,40,4.1
"057830",1084,1,0.1,388,35.8,98,9,0,0,1030,95,20,1.8,970,89.5,1,0.1,409,37.7,54,5,1,0.1,628,57.9,112,10.3,4,0.4,277,25.6,9,0.8
"057831",729,3,0.4,4,0.5,701,96.2,0,0,536,73.5,33,4.5,17,2.3,1,0.1,3,0.4,193,26.5,0,0,412,56.5,68,9.3,1,0.1,231,31.7,6,0.8
"057832",156,3,1.9,2,1.3,49,31.4,0,0,133,85.3,0,0,76,48.7,0,0,2,1.3,23,14.7,1,0.6,111,71.2,14,9,2,1.3,15,9.6,25,16
"057833",399,42,10.5,38,9.5,84,21.1,0,0,183,45.9,18,4.5,114,28.6,0,0,43,10.8,216,54.1,0,0,176,44.1,36,9,6,1.5,0,0,153,38.3
"057834",794,6,0.8,25,3.1,397,50,1,0.1,433,54.5,0,0,273,34.4,14,1.8,28,3.5,361,45.5,5,0.6,741,93.3,82,10.3,14,1.8,426,53.7,85,10.7
"057835",1531,12,0.8,856,55.9,123,8,0,0,1481,96.7,0,0,1380,90.1,0,0,895,58.5,50,3.3,0,0,986,64.4,56,3.7,1,0.1,0,0,15,1
"057836",308,0,0,0,0,302,98.1,0,0,222,72.1,27,8.8,6,1.9,0,0,0,0,86,27.9,0,0,117,38,22,7.1,0,0,0,0,0,0
"057837",753,0,0,193,25.6,425,56.4,0,0,617,81.9,0,0,287,38.1,0,0,202,26.8,136,18.1,0,0,220,29.2,43,5.7,6,0.8,0,0,35,4.6
