DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"057838",1943,16,0.8,527,27.1,244,12.6,0,0,1631,83.9,0,0,1604,82.6,0,0,589,30.3,312,16.1,3,0.2,1040,53.5,138,7.1,23,1.2,496,25.5,53,2.7
"057839",1058,0,0,539,50.9,13,1.2,0,0,1000,94.5,0,0,1031,97.4,1,0.1,548,51.8,58,5.5,0,0,718,67.9,103,9.7,1,0.1,39,3.7,12,1.1
"057840",458,133,29,1,0.2,82,17.9,0,0,84,18.3,0,0,107,23.4,1,0.2,0,0,374,81.7,1,0.2,143,31.2,0,0,8,1.7,265,57.9,126,27.5
"057841",203,1,0.5,117,57.6,33,16.3,0,0,198,97.5,0,0,163,80.3,0,0,112,55.2,5,2.5,0,0,142,70,9,4.4,1,0.5,0,0,5,2.5
"057842",2335,14,0.6,1082,46.3,145,6.2,0,0,2128,91.1,0,0,2149,92,2,0.1,1238,53,207,8.9,0,0,1566,67.1,121,5.2,9,0.4,596,25.5,16,0.7
"057843",950,3,0.3,103,10.8,654,68.8,0,0,709,74.6,0,0,272,28.6,1,0.1,105,11.1,241,25.4,0,0,448,47.2,58,6.1,12,1.3,265,27.9,8,0.8
"057844",494,230,46.6,107,21.7,116,23.5,0,0,246,49.8,0,0,16,3.2,0,0,109,22.1,248,50.2,0,0,149,30.2,30,6.1,9,1.8,0,0,123,24.9
"057845",392,32,8.2,8,2,25,6.4,0,0,67,17.1,0,0,76,19.4,2,0.5,9,2.3,325,82.9,0,0,14,3.6,21,5.4,10,2.6,27,6.9,247,63
"057846",980,36,3.7,134,13.7,233,23.8,0,0,727,74.2,0,0,535,54.6,0,0,145,14.8,253,25.8,0,0,220,22.4,47,4.8,23,2.3,0,0,153,15.6
"057847",636,12,1.9,0,0,200,31.4,0,.,175,27.5,0,0,192,30.2,1,0.2,0,0,461,72.5,1,0.2,17,2.7,5,0.8,38,6,0,0,192,30.2
"057848",2499,137,5.5,540,21.6,476,19,0,.,1373,54.9,117,4.7,1398,55.9,10,0.4,539,21.6,1126,45.1,0,0,559,22.4,111,4.4,35,1.4,0,0,443,17.7
"057903",26289,2771,10.5,6736,25.6,4344,16.5,496,1.7,16396,62.4,2121,8.1,14434,54.9,76,0.3,6482,24.7,9893,37.6,26,0.1,12773,48.6,2375,9,427,1.6,5364,20.4,4211,16
"057904",7848,102,1.3,530,6.8,5183,66,197,2.1,5354,68.2,223,2.8,1819,23.2,28,0.4,504,6.4,2494,31.8,8,0.1,3996,50.9,663,8.4,208,2.7,1978,25.2,500,6.4
"057905",159487,1963,1.2,60403,37.9,37290,23.4,2661,1.6,142233,89.2,18902,11.9,111249,69.8,565,0.4,64495,40.4,17254,10.8,153,0.1,105498,66.1,11792,7.4,743,0.5,31216,19.6,7524,4.7
"057906",9399,26,0.3,629,6.7,7285,77.5,264,2.6,6197,65.9,983,10.5,1669,17.8,22,0.2,668,7.1,3202,34.1,4,0,3420,36.4,914,9.7,116,1.2,2426,25.8,277,2.9
"057907",13074,235,1.8,1873,14.3,5309,40.6,639,4.4,9782,74.8,743,5.7,6560,50.2,105,0.8,2030,15.5,3292,25.2,7,0.1,8506,65.1,1192,9.1,115,0.9,3989,30.5,743,5.7
"057909",57504,4721,8.2,12931,22.5,9898,17.2,798,1.3,35034,60.9,4209,7.3,29203,50.8,271,0.5,13481,23.4,22470,39.1,41,0.1,30369,52.8,4932,8.6,1148,2,14129,24.6,12222,21.3
"057910",27637,901,3.3,7762,28.1,4830,17.5,540,1.9,19857,71.8,2093,7.6,18085,65.4,77,0.3,7541,27.3,7780,28.2,32,0.1,17375,62.9,2462,8.9,464,1.7,6213,22.5,3248,11.8
"057911",7012,305,4.3,47,0.7,34,0.5,22,0.3,0,0,849,12.1,348,5,17,0.2,56,0.8,7012,100,9,0.1,616,8.8,497,7.1,115,1.6,604,8.6,6184,88.2
"057912",35259,1162,3.3,13816,39.2,4500,12.8,710,1.9,28429,80.6,4315,12.2,25290,71.7,452,1.3,13484,38.2,6830,19.4,64,0.2,24739,70.2,2624,7.4,417,1.2,8506,24.1,3374,9.6
"057913",6820,11,0.2,483,7.1,5321,78,204,2.7,5720,83.9,585,8.6,1224,17.9,48,0.7,505,7.4,1100,16.1,3,0,3448,50.6,590,8.7,24,0.4,1836,26.9,189,2.8
"057914",39806,711,1.8,8095,20.3,9771,24.5,898,2.1,28125,70.7,2127,5.3,21108,53,224,0.6,8260,20.8,11681,29.3,46,0.1,21422,53.8,3947,9.9,775,1.9,10182,25.6,7171,18
"057916",38169,2627,6.9,9454,24.8,8498,22.3,376,0.9,22009,57.7,3510,9.2,15283,40,142,0.4,9488,24.9,16160,42.3,38,0.1,15693,41.1,3965,10.4,956,2.5,8904,23.3,10625,27.8
"057919",1366,327,23.9,32,2.3,82,6,0,0,148,10.8,138,10.1,131,9.6,3,0.2,32,2.3,1218,89.2,1,0.1,262,19.2,111,8.1,45,3.3,376,27.5,777,56.9
"057922",11329,3983,35.2,1189,10.5,522,4.6,45,0.4,1153,10.2,2600,22.9,1455,12.8,59,0.5,1002,8.8,10176,89.8,12,0.1,2765,24.4,535,4.7,321,2.8,2015,17.8,4977,43.9
"058902",170,0,0,8,4.7,0,0,0,0,88,51.8,16,9.4,108,63.5,2,1.2,8,4.7,82,48.2,0,0,71,41.8,14,8.2,1,0.6,63,37.1,59,34.7
"058905",256,3,1.2,17,6.6,1,0.4,1,0.4,89,34.8,36,14.1,86,33.6,1,0.4,17,6.6,167,65.2,0,0,63,24.6,15,5.9,2,0.8,77,30.1,163,63.7
"058906",2046,12,0.6,94,4.6,74,3.6,27,1.2,1493,73,136,6.6,1572,76.8,12,0.6,116,5.7,553,27,1,0,1334,65.2,149,7.3,16,0.8,453,22.1,359,17.5
"058909",212,2,0.9,30,14.2,1,0.5,1,0.4,115,54.2,5,2.4,92,43.4,3,1.4,30,14.2,97,45.8,0,0,99,46.7,18,8.5,0,0,55,25.9,114,53.8
"059901",4210,13,0.3,707,16.8,24,0.6,118,2.6,3456,82.1,121,2.9,3659,86.9,6,0.1,730,17.3,754,17.9,0,0,2866,68.1,284,6.7,17,0.4,1456,34.6,491,11.7
"059902",145,0,0,10,6.9,3,2.1,0,0,105,72.4,1,0.7,114,78.6,0,0,10,6.9,40,27.6,0,0,56,38.6,7,4.8,0,0,0,0,28,19.3
"060902",791,1,0.1,14,1.8,108,13.7,9,1,508,64.2,97,12.3,65,8.2,10,1.3,14,1.8,283,35.8,0,0,384,48.5,74,9.4,27,3.4,219,27.7,580,73.3
"060914",200,2,1,4,2,70,35,0,0,165,82.5,5,2.5,7,3.5,2,1,4,2,35,17.5,0,0,85,42.5,23,11.5,13,6.5,62,31,106,53
"061802",664,5,0.8,93,14,89,13.4,0,0,337,50.8,0,0,218,32.8,1,0.2,101,15.2,327,49.2,6,0.9,466,70.2,89,13.4,13,2,137,20.6,332,50
"061804",425,183,43.1,44,10.4,28,6.6,0,0,17,4,0,0,42,9.9,3,0.7,36,8.5,408,96,0,0,52,12.2,20,4.7,12,2.8,0,0,157,36.9
"061901",26047,725,2.8,3736,14.3,3138,12,351,1.3,11022,42.3,2415,9.3,8020,30.8,211,0.8,3751,14.4,15025,57.7,33,0.1,10007,38.4,2512,9.6,472,1.8,5585,21.4,13448,51.6
"061902",52698,6153,11.7,7762,14.7,4963,9.4,690,1.3,16258,30.9,5324,10.1,14490,27.5,232,0.4,7381,14,36440,69.1,37,0.1,16026,30.4,5052,9.6,1584,3,8344,15.8,25239,47.9
"061903",1414,9,0.6,277,19.6,36,2.5,13,0.8,726,51.3,104,7.4,559,39.5,12,0.8,275,19.4,688,48.7,3,0.2,725,51.3,105,7.4,30,2.1,453,32,765,54.1
"061905",1995,11,0.6,189,9.5,35,1.8,28,1.4,717,35.9,81,4.1,479,24,13,0.7,154,7.7,1278,64.1,2,0.1,819,41.1,192,9.6,30,1.5,585,29.3,1425,71.4
"061906",1255,7,0.6,61,4.9,19,1.5,1,0.1,494,39.4,118,9.4,250,19.9,9,0.7,61,4.9,761,60.6,1,0.1,447,35.6,96,7.6,20,1.6,354,28.2,949,75.6
"061907",2060,15,0.7,78,3.8,73,3.5,21,1,586,28.4,134,6.5,347,16.8,11,0.5,79,3.8,1474,71.6,0,0,677,32.9,149,7.2,34,1.7,614,29.8,1580,76.7
"061908",2673,16,0.6,160,6,73,2.7,40,1.4,1168,43.7,96,3.6,643,24.1,28,1,160,6,1505,56.3,1,0,967,36.2,249,9.3,79,3,745,27.9,1833,68.6
"061910",1947,15,0.8,66,3.4,6,0.3,7,0.4,245,12.6,254,13,211,10.8,10,0.5,66,3.4,1702,87.4,0,0,341,17.5,161,8.3,24,1.2,454,23.3,1681,86.3
"061911",18893,557,2.9,1006,5.3,1199,6.3,182,1,3604,19.1,1689,8.9,3789,20.1,107,0.6,919,4.9,15289,80.9,26,0.1,5796,30.7,1469,7.8,477,2.5,4007,21.2,12738,67.4
"061912",3952,94,2.4,272,6.9,280,7.1,57,1.3,1626,41.1,303,7.7,1035,26.2,44,1.1,278,7,2326,58.9,6,0.2,1394,35.3,434,11,183,4.6,1206,30.5,2310,58.5
"061914",6607,134,2,1117,16.9,971,14.7,137,2,3164,47.9,264,4,2651,40.1,24,0.4,1134,17.2,3443,52.1,7,0.1,3023,45.8,524,7.9,196,3,1675,25.4,2624,39.7
"062901",2104,10,0.5,58,2.8,274,13,52,2.2,1187,56.4,72,3.4,918,43.6,3,0.1,58,2.8,917,43.6,1,0,1292,61.4,199,9.5,48,2.3,533,25.3,850,40.4
"062902",173,0,0,0,0,5,2.9,0,0,77,44.5,4,2.3,73,42.2,0,0,0,0,96,55.5,0,0,83,48,18,10.4,0,0,41,23.7,95,54.9
"062903",1615,6,0.4,238,14.7,135,8.4,39,2.2,1141,70.7,66,4.1,958,59.3,1,0.1,241,14.9,474,29.3,0,0,952,58.9,169,10.5,19,1.2,325,20.1,496,30.7
"062904",505,0,0,8,1.6,23,4.6,12,2.1,278,55,10,2,250,49.5,0,0,8,1.6,227,45,0,0,272,53.9,52,10.3,2,0.4,122,24.2,230,45.5
"062905",69,0,0,4,5.8,5,7.2,0,0,35,50.7,11,15.9,28,40.6,0,0,4,5.8,34,49.3,0,0,15,21.7,2,2.9,0,0,0,0,36,52.2
"062906",116,0,0,0,0,0,0,0,0,31,26.7,3,2.6,18,15.5,0,0,0,0,85,73.3,0,0,52,44.8,10,8.6,0,0,19,16.4,98,84.5
"063903",292,0,0,0,0,7,2.4,2,0.6,157,53.8,25,8.6,130,44.5,0,0,0,0,135,46.2,0,0,113,38.7,30,10.3,6,2.1,92,31.5,149,51
"063906",105,0,0,2,1.9,0,0,0,0,90,85.7,13,12.4,30,28.6,0,0,2,1.9,15,14.3,0,0,29,27.6,12,11.4,0,0,16,15.2,75,71.4
"064903",2455,14,0.6,152,6.2,13,0.5,73,2.7,1847,75.2,207,8.4,2282,93,2,0.1,182,7.4,608,24.8,0,0,1644,67,175,7.1,6,0.2,628,25.6,138,5.6
"065901",458,3,0.7,2,0.4,48,10.5,5,1,240,52.4,31,6.8,63,13.8,0,0,3,0.7,218,47.6,3,0.7,163,35.6,43,9.4,13,2.8,125,27.3,328,71.6
"065902",112,0,0,0,0,2,1.8,1,0.7,83,74.1,2,1.8,22,19.6,2,1.8,0,0,29,25.9,0,0,26,23.2,16,14.3,1,0.9,57,50.9,85,75.9
"066005",24,0,0,11,45.8,0,0,0,0,24,100,0,0,23,95.8,0,0,11,45.8,0,0,0,0,14,58.3,0,0,0,0,0,0,1,4.2
"066901",366,0,0,26,7.1,0,0,5,1.3,279,76.2,21,5.7,363,99.2,0,0,27,7.4,87,23.8,0,0,176,48.1,39,10.7,0,0,107,29.2,3,0.8
"066902",1345,0,0,36,2.7,4,0.3,40,2.7,1038,77.2,87,6.5,1324,98.4,0,0,42,3.1,307,22.8,0,0,950,70.6,101,7.5,0,0,261,19.4,17,1.3
"066903",833,4,0.5,34,4.1,2,0.2,36,4.1,565,67.8,40,4.8,739,88.7,3,0.4,37,4.4,268,32.2,0,0,467,56.1,94,11.3,4,0.5,238,28.6,81,9.7
"067902",878,4,0.5,13,1.5,3,0.3,16,1.6,541,61.6,63,7.2,157,17.9,3,0.3,15,1.7,337,38.4,0,0,278,31.7,83,9.5,26,3,252,28.7,685,78
"067903",1077,12,1.1,82,7.6,17,1.6,9,0.7,555,51.5,34,3.2,287,26.6,2,0.2,81,7.5,522,48.5,0,0,500,46.4,89,8.3,7,0.6,280,26,752,69.8
"067904",313,0,0,8,2.6,2,0.6,2,0.6,210,67.1,13,4.2,118,37.7,0,0,9,2.9,103,32.9,0,0,114,36.4,39,12.5,7,2.2,83,26.5,186,59.4
"067907",469,2,0.4,9,1.9,13,2.8,16,3,358,76.3,32,6.8,107,22.8,6,1.3,9,1.9,111,23.7,0,0,151,32.2,54,11.5,7,1.5,124,26.4,334,71.2
"067908",180,1,0.6,17,9.4,1,0.6,0,0,145,80.6,6,3.3,35,19.4,0,0,17,9.4,35,19.4,0,0,88,48.9,16,8.9,2,1.1,80,44.4,141,78.3
"068801",712,0,0,5,0.7,27,3.8,0,0,430,60.4,0,0,464,65.2,3,0.4,10,1.4,282,39.6,1,0.1,634,89,69,9.7,4,0.6,285,40,213,29.9
"068802",465,1,0.2,2,0.4,10,2.2,0,0,135,29,40,8.6,135,29,0,0,2,0.4,330,71,0,0,205,44.1,19,4.1,9,1.9,0,0,310,66.7
"068901",30796,275,0.9,4667,15.2,1228,4,487,1.5,15636,50.8,2319,7.5,22205,72.1,110,0.4,4543,14.8,15160,49.2,60,0.2,19257,62.5,2183,7.1,307,1,4615,15,6611,21.5
"069901",275,0,0,16,5.8,0,0,11,3.8,205,74.5,14,5.1,227,82.5,0,0,17,6.2,70,25.5,0,0,133,48.4,24,8.7,0,0,70,25.5,48,17.5
"069902",291,0,0,3,1,0,0,0,0,207,71.1,14,4.8,139,47.8,1,0.3,3,1,84,28.9,0,0,85,29.2,30,10.3,4,1.4,107,36.8,147,50.5
"070801",414,0,0,49,11.8,79,19.1,0,0,180,43.5,0,0,147,35.5,1,0.2,51,12.3,234,56.5,0,0,292,70.5,26,6.3,3,0.7,67,16.2,184,44.4
"070901",337,0,0,12,3.6,5,1.5,2,0.6,205,60.8,15,4.5,122,36.2,0,0,12,3.6,132,39.2,1,0.3,92,27.3,39,11.6,1,0.3,81,24,208,61.7
"070903",5691,21,0.4,783,13.8,680,11.9,146,2.4,3986,70,431,7.6,3184,55.9,7,0.1,786,13.8,1705,30,16,0.3,2896,50.9,543,9.5,58,1,1379,24.2,1725,30.3
"070905",2470,6,0.2,540,21.9,175,7.1,56,2.1,1979,80.1,84,3.4,1688,68.3,18,0.7,559,22.6,491,19.9,1,0,1335,54,218,8.8,14,0.6,656,26.6,568,23
"070907",513,4,0.8,45,8.8,67,13.1,24,4,293,57.1,25,4.9,159,31,1,0.2,46,9,220,42.9,0,0,218,42.5,47,9.2,15,2.9,138,26.9,267,52
"070908",7694,103,1.3,277,3.6,369,4.8,109,1.4,1807,23.5,514,6.7,1585,20.6,40,0.5,280,3.6,5887,76.5,8,0.1,2968,38.6,693,9,157,2,1602,20.8,5432,70.6
"070909",246,0,0,24,9.8,52,21.1,4,1.5,187,76,9,3.7,81,32.9,1,0.4,19,7.7,59,24,0,0,137,55.7,26,10.6,16,6.5,49,19.9,96,39
"070910",1157,3,0.3,90,7.8,17,1.5,18,1.5,655,56.6,47,4.1,481,41.6,4,0.3,92,8,502,43.4,0,0,412,35.6,157,13.6,19,1.6,325,28.1,633,54.7
"070911",5571,46,0.8,413,7.4,992,17.8,132,2.2,2448,43.9,521,9.4,1800,32.3,37,0.7,449,8.1,3123,56.1,4,0.1,2331,41.8,560,10.1,112,2,1803,32.4,2580,46.3
"070912",7795,40,0.5,483,6.2,926,11.9,186,2.3,3901,50,342,4.4,2761,35.4,34,0.4,533,6.8,3894,50,7,0.1,3491,44.8,774,9.9,232,3,2228,28.6,3795,48.7
"070915",1036,7,0.7,40,3.9,22,2.1,3,0.3,409,39.5,41,4,171,16.5,4,0.4,40,3.9,627,60.5,3,0.3,310,29.9,114,11,13,1.3,266,25.7,816,78.8
"071801",914,30,3.3,129,14.1,28,3.1,0,0,419,45.8,0,0,743,81.3,1,0.1,152,16.6,495,54.2,0,0,210,23,38,4.2,9,1,0,0,103,11.3
"071803",306,0,0,1,0.3,0,0,0,0,290,94.8,0,0,295,96.4,0,0,1,0.3,16,5.2,0,0,295,96.4,10,3.3,0,0,70,22.9,11,3.6
"071804",417,1,0.2,29,7,6,1.4,0,0,285,68.3,10,2.4,390,93.5,0,0,33,7.9,132,31.7,2,0.5,392,94,30,7.2,0,0,215,51.6,18,4.3
"071806",1731,0,0,263,15.2,56,3.2,0,0,1288,74.4,55,3.2,1492,86.2,7,0.4,318,18.4,443,25.6,3,0.2,718,41.5,94,5.4,15,0.9,174,10.1,158,9.1
"071807",275,0,0,237,86.2,0,0,0,0,258,93.8,0,0,271,98.5,0,0,211,76.7,17,6.2,0,0,216,78.5,16,5.8,0,0,0,0,4,1.5
"071809",255,2,0.8,55,21.6,6,2.4,0,0,143,56.1,0,0,224,87.8,0,0,63,24.7,112,43.9,0,0,79,31,14,5.5,1,0.4,0,0,22,8.6
"071901",11805,13,0.1,3746,31.7,91,0.8,126,1,10102,85.6,363,3.1,11182,94.7,19,0.2,4082,34.6,1703,14.4,2,0,7441,63,745,6.3,52,0.4,2959,25.1,446,3.8
"071902",61290,675,1.1,13684,22.3,2390,3.9,2015,2.9,42727,69.7,7461,12.2,50777,82.8,126,0.2,15062,24.6,18563,30.3,183,0.3,36706,59.9,5819,9.5,775,1.3,15930,26,6364,10.4
"071903",2355,0,0,778,33,0,0,41,1.6,2104,89.3,188,8,2328,98.9,0,0,981,41.7,251,10.7,0,0,1652,70.1,256,10.9,0,0,592,25.1,27,1.1
"071904",4109,0,0,1738,42.3,6,0.1,82,1.8,3823,93,171,4.2,4080,99.3,3,0.1,2021,49.2,286,7,0,0,2940,71.6,323,7.9,1,0,1136,27.6,19,0.5
"071905",43007,109,0.3,11810,27.5,718,1.7,486,1,34805,80.9,3268,7.6,39958,92.9,75,0.2,10442,24.3,8202,19.1,38,0.1,24189,56.2,4470,10.4,187,0.4,11825,27.5,1922,4.5
"071906",813,0,0,147,18.1,6,0.7,6,0.7,813,100,44,5.4,766,94.2,0,0,213,26.2,0,0,0,0,521,64.1,69,8.5,2,0.2,138,17,39,4.8
"071907",5977,20,0.3,1803,30.2,47,0.8,153,2.3,4470,74.8,456,7.6,5655,94.6,3,0.1,1645,27.5,1507,25.2,1,0,3454,57.8,553,9.3,20,0.3,2554,42.7,231,3.9
"071908",1336,0,0,336,25.1,0,0,23,1.6,1261,94.4,95,7.1,1322,99,0,0,596,44.6,75,5.6,0,0,919,68.8,67,5,2,0.1,410,30.7,12,0.9
"071909",44405,273,0.6,8247,18.6,988,2.2,444,0.9,32057,72.2,2526,5.7,40481,91.2,142,0.3,8934,20.1,12348,27.8,77,0.2,22109,49.8,3462,7.8,232,0.5,13578,30.6,2212,5
"072801",3373,15,0.4,1014,30.1,220,6.5,0,0,2227,66,0,0,2069,61.3,16,0.5,1014,30.1,1146,34,0,0,3002,89,259,7.7,50,1.5,95,2.8,1003,29.7
"072802",208,0,0,14,6.7,3,1.4,0,0,181,87,0,0,121,58.2,2,1,14,6.7,27,13,0,0,180,86.5,25,12,2,1,84,40.4,80,38.5
"072901",61,0,0,18,29.5,0,0,0,0,48,78.7,0,0,35,57.4,0,0,18,29.5,13,21.3,0,0,26,42.6,5,8.2,3,4.9,0,0,23,37.7
"072902",1179,2,0.2,250,21.2,11,0.9,17,1.3,898,76.2,117,9.9,685,58.1,3,0.3,252,21.4,281,23.8,1,0.1,685,58.1,66,5.6,15,1.3,287,24.3,462,39.2
"072903",3711,33,0.9,317,8.5,37,1,70,1.7,1809,48.7,191,5.1,1113,30,28,0.8,352,9.5,1902,51.3,1,0,1434,38.6,289,7.8,66,1.8,744,20,2433,65.6
"072904",112,0,0,0,0,0,0,0,0,23,20.5,4,3.6,9,8,2,1.8,0,0,89,79.5,0,0,40,35.7,5,4.5,4,3.6,0,0,97,86.6
"072908",164,1,0.6,4,2.4,0,0,1,0.6,73,44.5,6,3.7,29,17.7,3,1.8,4,2.4,91,55.5,0,0,63,38.4,4,2.4,1,0.6,58,35.4,130,79.3
"072909",219,0,0,45,20.5,0,0,1,0.4,123,56.2,13,5.9,106,48.4,0,0,47,21.5,96,43.8,0,0,103,47,13,5.9,5,2.3,74,33.8,108,49.3
"072910",114,0,0,1,0.9,0,0,0,0,49,43,25,21.9,15,13.2,0,0,1,0.9,65,57,0,0,39,34.2,5,4.4,3,2.6,0,0,96,84.2
"073901",509,0,0,85,16.7,88,17.3,8,1.4,409,80.4,27,5.3,289,56.8,1,0.2,85,16.7,100,19.6,1,0.2,436,85.7,59,11.6,10,2,204,40.1,120,23.6
"073903",965,3,0.3,133,13.8,546,56.6,16,1.5,853,88.4,43,4.5,319,33.1,3,0.3,133,13.8,112,11.6,1,0.1,632,65.5,136,14.1,11,1.1,200,20.7,82,8.5
"073904",158,0,0,0,0,1,0.6,0,0,28,17.7,4,2.5,38,24.1,1,0.6,0,0,130,82.3,0,0,47,29.7,14,8.9,2,1.3,0,0,116,73.4
"073905",634,0,0,16,2.5,85,13.4,14,1.8,434,68.5,42,6.6,229,36.1,3,0.5,17,2.7,200,31.5,0,0,304,47.9,76,12,17,2.7,201,31.7,300,47.3
"074903",1949,8,0.4,201,10.3,157,8.1,30,1.4,1341,68.8,77,4,406,20.8,27,1.4,162,8.3,608,31.2,1,0.1,802,41.1,236,12.1,72,3.7,473,24.3,1278,65.6
"074904",359,0,0,3,0.8,6,1.7,0,0,160,44.6,13,3.6,21,5.8,1,0.3,3,0.8,199,55.4,0,0,113,31.5,28,7.8,7,1.9,75,20.9,324,90.3
"074905",269,3,1.1,4,1.5,6,2.2,1,0.3,131,48.7,14,5.2,33,12.3,4,1.5,4,1.5,138,51.3,0,0,58,21.6,37,13.8,2,0.7,115,42.8,221,82.2
"074907",586,1,0.2,50,8.5,71,12.1,9,1.4,369,63,38,6.5,101,17.2,10,1.7,50,8.5,217,37,0,0,181,30.9,63,10.8,25,4.3,150,25.6,378,64.5
"074909",884,3,0.3,27,3.1,36,4.1,1,0.1,521,58.9,42,4.8,148,16.7,15,1.7,26,2.9,363,41.1,0,0,284,32.1,83,9.4,22,2.5,236,26.7,660,74.7
"074911",269,2,0.7,2,0.7,0,0,0,0,136,50.6,30,11.2,17,6.3,5,1.9,2,0.7,133,49.4,0,0,73,27.1,32,11.9,17,6.3,89,33.1,228,84.8
"074912",534,3,0.6,13,2.4,12,2.2,4,0.7,225,42.1,12,2.2,82,15.4,8,1.5,13,2.4,309,57.9,0,0,129,24.2,50,9.4,10,1.9,149,27.9,419,78.5
"074917",498,0,0,14,2.8,5,1,2,0.4,224,45,22,4.4,45,9,3,0.6,14,2.8,274,55,0,0,130,26.1,45,9,15,3,134,26.9,430,86.3
"075901",609,4,0.7,87,14.3,24,3.9,8,1.2,356,58.5,53,8.7,338,55.5,1,0.2,87,14.3,253,41.5,0,0,284,46.6,55,9,6,1,163,26.8,236,38.8
"075902",1901,11,0.6,223,11.7,205,10.8,61,3,979,51.5,135,7.1,678,35.7,6,0.3,224,11.8,922,48.5,0,0,800,42.1,145,7.6,41,2.2,284,14.9,960,50.5
"075903",706,3,0.4,74,10.5,99,14,18,2.4,433,61.3,48,6.8,273,38.7,4,0.6,77,10.9,273,38.7,0,0,321,45.5,66,9.3,9,1.3,210,29.7,318,45
"075906",211,0,0,6,2.8,3,1.4,1,0.5,57,27,12,5.7,22,10.4,0,0,6,2.8,154,73,0,0,71,33.6,18,8.5,1,0.5,46,21.8,185,87.7
"075908",284,0,0,21,7.4,13,4.6,1,0.4,90,31.7,6,2.1,46,16.2,2,0.7,21,7.4,194,68.3,0,0,102,35.9,31,10.9,11,3.9,97,34.2,212,74.6
"076903",238,0,0,9,3.8,4,1.7,0,0,129,54.2,2,0.8,76,31.9,0,0,9,3.8,109,45.8,0,0,99,41.6,22,9.2,10,4.2,68,28.6,148,62.2
"076904",302,1,0.3,9,3,9,3,5,1.4,194,64.2,9,3,148,49,1,0.3,10,3.3,108,35.8,0,0,113,37.4,26,8.6,6,2,75,24.8,137,45.4
"077901",746,0,0,64,8.6,27,3.6,14,1.5,539,72.3,23,3.1,591,79.2,0,0,66,8.8,207,27.7,0,0,359,48.1,57,7.6,3,0.4,175,23.5,125,16.8
"077902",505,0,0,16,3.2,9,1.8,1,0.2,350,69.3,14,2.8,385,76.2,1,0.2,16,3.2,155,30.7,0,0,240,47.5,47,9.3,1,0.2,135,26.7,109,21.6
"078901",222,3,1.4,1,0.5,8,3.6,0,0,141,63.5,21,9.5,68,30.6,0,0,1,0.5,81,36.5,0,0,102,45.9,34,15.3,3,1.4,60,27,140,63.1
"079901",27024,1585,5.9,3772,14,5026,18.6,325,1.2,12861,47.6,2399,8.9,12259,45.4,76,0.3,3785,14,14163,52.4,19,0.1,12983,48,2249,8.3,398,1.5,5669,21,7661,28.3
"079906",2825,12,0.4,298,10.5,106,3.8,10,0.3,1063,37.6,74,2.6,1217,43.1,7,0.2,300,10.6,1762,62.4,0,0,1177,41.7,236,8.4,33,1.2,861,30.5,1450,51.3
"079907",70512,16148,22.9,9903,14,20567,29.2,787,1.1,25285,35.9,4799,6.8,18614,26.4,274,0.4,10607,15,45227,64.1,88,0.1,29494,41.8,4422,6.3,1717,2.4,11584,16.4,13104,18.6
"079910",3479,276,7.9,591,17,1405,40.4,65,1.8,2400,69,207,5.9,1545,44.4,10,0.3,523,15,1079,31,3,0.1,1808,52,284,8.2,72,2.1,1064,30.6,168,4.8
"080901",1646,18,1.1,163,9.9,77,4.7,18,1,910,55.3,91,5.5,418,25.4,5,0.3,170,10.3,736,44.7,0,0,678,41.2,151,9.2,51,3.1,378,23,1077,65.4
"081902",1762,18,1,114,6.5,286,16.2,6,0.3,866,49.1,97,5.5,373,21.2,8,0.5,115,6.5,896,50.9,3,0.2,683,38.8,127,7.2,42,2.4,351,19.9,1032,58.6
"081904",1270,3,0.2,72,5.7,179,14.1,19,1.4,681,53.6,112,8.8,334,26.3,6,0.5,72,5.7,589,46.4,1,0.1,536,42.2,85,6.7,24,1.9,344,27.1,723,56.9
"081905",492,3,0.6,7,1.4,70,14.2,7,1.3,261,53,21,4.3,71,14.4,0,0,7,1.4,231,47,0,0,242,49.2,43,8.7,9,1.8,157,31.9,339,68.9
"081906",145,2,1.4,7,4.8,9,6.2,1,0.6,70,48.3,3,2.1,18,12.4,0,0,7,4.8,75,51.7,0,0,44,30.3,9,6.2,6,4.1,0,0,110,75.9
"082902",1006,5,0.5,39,3.9,1,0.1,21,1.9,800,79.5,62,6.2,914,90.9,0,0,48,4.8,206,20.5,0,0,679,67.5,72,7.2,1,0.1,194,19.3,85,8.4
"082903",2318,5,0.2,115,5,7,0.3,63,2.5,1993,86,150,6.5,2156,93,4,0.2,118,5.1,325,14,1,0,1759,75.9,195,8.4,3,0.1,450,19.4,142,6.1
